"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","start_B0","start_sigma_beta","B0_hat","sigma_beta_hat","Beta_hat","logLik","logLik_se","n_successful_pf_evals","status","error_message"
165,1165,1,"50366235ff21bfd0a4d01f895b905c92","gamma_noise",600,8,4,0.45,3.64255087678047,0.238251603178242,NA,-193.83029107773,0.0339771892755709,5,"success",NA
165,1165,1,"50366235ff21bfd0a4d01f895b905c92","gamma_noise",600,9,6,0.45,3.49455557095004,0.234591214534607,NA,-193.768322744061,0.0218688462396614,5,"success",NA
166,1166,1,"495d59eeef0b219751064d03c686254d","gamma_noise",600,1,2,0.1,3.35646692233208,0.342010217068781,NA,-194.628570763427,0.0351403088749112,5,"success",NA
166,1166,1,"495d59eeef0b219751064d03c686254d","gamma_noise",600,2,4,0.1,2.91936499884685,0.350172084856831,NA,-194.565995286789,0.032598209620515,5,"success",NA
166,1166,1,"495d59eeef0b219751064d03c686254d","gamma_noise",600,3,6,0.1,2.95587217909784,0.33523477828219,NA,-194.527489245201,0.0211251131338106,5,"success",NA
166,1166,1,"495d59eeef0b219751064d03c686254d","gamma_noise",600,4,2,0.3,2.89971403474005,0.331329851148648,NA,-194.500223962109,0.0375445889969105,5,"success",NA
166,1166,1,"495d59eeef0b219751064d03c686254d","gamma_noise",600,5,4,0.3,2.87046894152362,0.322866528238074,NA,-194.639122553294,0.0388201476910409,5,"success",NA
166,1166,1,"495d59eeef0b219751064d03c686254d","gamma_noise",600,6,6,0.3,3.29238406805553,0.359795214895113,NA,-194.589037665348,0.0283517922622571,5,"success",NA
166,1166,1,"495d59eeef0b219751064d03c686254d","gamma_noise",600,7,2,0.45,3.08707874845801,0.306714344646101,NA,-194.542482101828,0.0430559403311419,5,"success",NA
166,1166,1,"495d59eeef0b219751064d03c686254d","gamma_noise",600,8,4,0.45,3.11058536849249,0.331525940598283,NA,-194.493091096625,0.0239799212139877,5,"success",NA
166,1166,1,"495d59eeef0b219751064d03c686254d","gamma_noise",600,9,6,0.45,3.39701762034967,0.34840998782538,NA,-194.698137393023,0.0228972353085865,5,"success",NA
167,1167,1,"b8bc66b5036c4f6bd977937ad6e2a29d","gamma_noise",600,1,2,0.1,4.34184552663797,0.253463525898975,NA,-193.78690696396,0.00911881557455314,5,"success",NA
167,1167,1,"b8bc66b5036c4f6bd977937ad6e2a29d","gamma_noise",600,2,4,0.1,4.48072393273607,0.266412858594648,NA,-193.811916858299,0.0152718644701132,5,"success",NA
167,1167,1,"b8bc66b5036c4f6bd977937ad6e2a29d","gamma_noise",600,3,6,0.1,4.4610596760139,0.258905298074299,NA,-193.803601224306,0.0143389133353495,5,"success",NA
167,1167,1,"b8bc66b5036c4f6bd977937ad6e2a29d","gamma_noise",600,4,2,0.3,4.44250048891613,0.248346830367173,NA,-193.798947561698,0.0220463805782368,5,"success",NA
167,1167,1,"b8bc66b5036c4f6bd977937ad6e2a29d","gamma_noise",600,5,4,0.3,4.33664661109344,0.24410262971876,NA,-193.788794024599,0.0145618059537239,5,"success",NA
167,1167,1,"b8bc66b5036c4f6bd977937ad6e2a29d","gamma_noise",600,6,6,0.3,4.37338233513221,0.244711226866612,NA,-193.784589921111,0.0186120481614942,5,"success",NA
167,1167,1,"b8bc66b5036c4f6bd977937ad6e2a29d","gamma_noise",600,7,2,0.45,4.26460085073587,0.234198046894981,NA,-193.824334369937,0.0187523733344867,5,"success",NA
167,1167,1,"b8bc66b5036c4f6bd977937ad6e2a29d","gamma_noise",600,8,4,0.45,4.4914033793722,0.246398440196128,NA,-193.788259334458,0.0193656839027706,5,"success",NA
167,1167,1,"b8bc66b5036c4f6bd977937ad6e2a29d","gamma_noise",600,9,6,0.45,4.42817163247267,0.24703539120606,NA,-193.751796873597,0.0143527709029154,5,"success",NA
168,1168,1,"d65d84681677642681932395599566ad","gamma_noise",600,1,2,0.1,3.76039590199657,0.277536090152626,NA,-176.704848430454,0.0190524024248776,5,"success",NA
168,1168,1,"d65d84681677642681932395599566ad","gamma_noise",600,2,4,0.1,3.79078120257395,0.278146126971788,NA,-176.721238741499,0.0116803137285116,5,"success",NA
168,1168,1,"d65d84681677642681932395599566ad","gamma_noise",600,3,6,0.1,3.71561684235982,0.283855070173386,NA,-176.714708825648,0.0153345435343646,5,"success",NA
168,1168,1,"d65d84681677642681932395599566ad","gamma_noise",600,4,2,0.3,3.70931686432757,0.274643787545874,NA,-176.711280433518,0.00927150915550269,5,"success",NA
168,1168,1,"d65d84681677642681932395599566ad","gamma_noise",600,5,4,0.3,3.5855854287825,0.281690519987204,NA,-176.729169752433,0.00953334691976561,5,"success",NA
168,1168,1,"d65d84681677642681932395599566ad","gamma_noise",600,6,6,0.3,3.76062589637956,0.280695362687928,NA,-176.678231888415,0.0198860444071597,5,"success",NA
168,1168,1,"d65d84681677642681932395599566ad","gamma_noise",600,7,2,0.45,3.80632794926841,0.286474764491676,NA,-176.741771644536,0.0157460257376175,5,"success",NA
168,1168,1,"d65d84681677642681932395599566ad","gamma_noise",600,8,4,0.45,3.65264040178529,0.289627583487393,NA,-176.726842406617,0.0122921375760592,5,"success",NA
168,1168,1,"d65d84681677642681932395599566ad","gamma_noise",600,9,6,0.45,3.77452368888691,0.272619444647252,NA,-176.72731702355,0.00763079939879591,5,"success",NA
169,1169,1,"4b517b06b20afe2ab6f16f327d16edef","gamma_noise",600,1,2,0.1,5.1107881550596,0.371739097439517,NA,-179.317537852402,0.00756783772331454,5,"success",NA
169,1169,1,"4b517b06b20afe2ab6f16f327d16edef","gamma_noise",600,2,4,0.1,5.08461738336143,0.371080569926786,NA,-179.362468016313,0.017921215013854,5,"success",NA
169,1169,1,"4b517b06b20afe2ab6f16f327d16edef","gamma_noise",600,3,6,0.1,5.16300999347724,0.375068953698601,NA,-179.352828647641,0.0180658012342336,5,"success",NA
169,1169,1,"4b517b06b20afe2ab6f16f327d16edef","gamma_noise",600,4,2,0.3,4.97227344806312,0.36125753660122,NA,-179.348691733603,0.0222378528183009,5,"success",NA
169,1169,1,"4b517b06b20afe2ab6f16f327d16edef","gamma_noise",600,5,4,0.3,4.94698774794012,0.356941181022858,NA,-179.36719737871,0.00840460618638738,5,"success",NA
169,1169,1,"4b517b06b20afe2ab6f16f327d16edef","gamma_noise",600,6,6,0.3,5.13822090041488,0.377534109864289,NA,-179.348990558597,0.00963405636251448,5,"success",NA
169,1169,1,"4b517b06b20afe2ab6f16f327d16edef","gamma_noise",600,7,2,0.45,4.98700732533002,0.372170751711366,NA,-179.344709220624,0.00719815479466287,5,"success",NA
169,1169,1,"4b517b06b20afe2ab6f16f327d16edef","gamma_noise",600,8,4,0.45,5.04489471943774,0.360446133112139,NA,-179.340546303349,0.00706454120583014,5,"success",NA
169,1169,1,"4b517b06b20afe2ab6f16f327d16edef","gamma_noise",600,9,6,0.45,5.22007085577583,0.381585325824659,NA,-179.330377432342,0.0128764465538682,5,"success",NA
170,1170,1,"f32af8f5828cad3f276263ef3b9502fb","gamma_noise",600,1,2,0.1,3.88933113212126,0.433067323157213,NA,-157.720672837465,0.0306808379262048,5,"success",NA
170,1170,1,"f32af8f5828cad3f276263ef3b9502fb","gamma_noise",600,2,4,0.1,3.87255271789765,0.416141360947179,NA,-157.726871214865,0.0275279457311986,5,"success",NA
170,1170,1,"f32af8f5828cad3f276263ef3b9502fb","gamma_noise",600,3,6,0.1,3.97314876057703,0.407614208375562,NA,-157.751571007724,0.0184274100924406,5,"success",NA
170,1170,1,"f32af8f5828cad3f276263ef3b9502fb","gamma_noise",600,4,2,0.3,3.68572855205287,0.361888954005555,NA,-157.699863627781,0.0116532355028678,5,"success",NA
170,1170,1,"f32af8f5828cad3f276263ef3b9502fb","gamma_noise",600,5,4,0.3,4.13840415158111,0.423477720852601,NA,-157.755506895746,0.0333487336070469,5,"success",NA
170,1170,1,"f32af8f5828cad3f276263ef3b9502fb","gamma_noise",600,6,6,0.3,3.69828988760138,0.390230337187637,NA,-157.757794878273,0.0270568370874689,5,"success",NA
170,1170,1,"f32af8f5828cad3f276263ef3b9502fb","gamma_noise",600,7,2,0.45,3.66059003154459,0.394380687515821,NA,-157.76306578069,0.0211753544585243,5,"success",NA
170,1170,1,"f32af8f5828cad3f276263ef3b9502fb","gamma_noise",600,8,4,0.45,3.83383441859622,0.373851817352544,NA,-157.729319473626,0.0174711857109409,5,"success",NA
170,1170,1,"f32af8f5828cad3f276263ef3b9502fb","gamma_noise",600,9,6,0.45,3.77544533693118,0.382650840451386,NA,-157.735526946854,0.0196898066307827,5,"success",NA
171,1171,1,"2ec9a3cf6058379814f756d7b9f93ea9","gamma_noise",600,1,2,0.1,4.5215394493258,0.332186901569771,NA,-193.41409823422,0.00470616206292785,5,"success",NA
171,1171,1,"2ec9a3cf6058379814f756d7b9f93ea9","gamma_noise",600,2,4,0.1,4.60884571926358,0.354502664210718,NA,-193.392985182662,0.0166594237421539,5,"success",NA
171,1171,1,"2ec9a3cf6058379814f756d7b9f93ea9","gamma_noise",600,3,6,0.1,4.53114692106243,0.309193403379734,NA,-193.437631887519,0.0209278735998679,5,"success",NA
171,1171,1,"2ec9a3cf6058379814f756d7b9f93ea9","gamma_noise",600,4,2,0.3,4.76440947356341,0.341796764528719,NA,-193.401512246999,0.0261150579623889,5,"success",NA
171,1171,1,"2ec9a3cf6058379814f756d7b9f93ea9","gamma_noise",600,5,4,0.3,4.58510971272603,0.335229382720026,NA,-193.366542451693,0.0311346985085699,5,"success",NA
171,1171,1,"2ec9a3cf6058379814f756d7b9f93ea9","gamma_noise",600,6,6,0.3,4.68836613772783,0.370441752756896,NA,-193.385582445056,0.0168617339608284,5,"success",NA
171,1171,1,"2ec9a3cf6058379814f756d7b9f93ea9","gamma_noise",600,7,2,0.45,4.90584579680291,0.353181842525565,NA,-193.429761121769,0.0259277340504967,5,"success",NA
171,1171,1,"2ec9a3cf6058379814f756d7b9f93ea9","gamma_noise",600,8,4,0.45,4.74995622858372,0.333883023287075,NA,-193.428755131749,0.0108785713045562,5,"success",NA
171,1171,1,"2ec9a3cf6058379814f756d7b9f93ea9","gamma_noise",600,9,6,0.45,4.4195142156591,0.340324126670793,NA,-193.392126419116,0.0193131111067951,5,"success",NA
172,1172,1,"68d41d2891a14e960534c955889a715f","gamma_noise",600,1,2,0.1,4.54528564583813,0.362274501714564,NA,-185.129403056505,0.022985118124401,5,"success",NA
172,1172,1,"68d41d2891a14e960534c955889a715f","gamma_noise",600,2,4,0.1,4.37271618204847,0.32802378263895,NA,-185.110628878047,0.0156838939316697,5,"success",NA
172,1172,1,"68d41d2891a14e960534c955889a715f","gamma_noise",600,3,6,0.1,4.55683560595788,0.313575147921116,NA,-185.073595697784,0.0172232365077278,5,"success",NA
172,1172,1,"68d41d2891a14e960534c955889a715f","gamma_noise",600,4,2,0.3,4.65158529466517,0.346467056124575,NA,-185.068793743475,0.0143188489370492,5,"success",NA
172,1172,1,"68d41d2891a14e960534c955889a715f","gamma_noise",600,5,4,0.3,4.27713806705129,0.359038126277047,NA,-185.125113215575,0.0129239459269217,5,"success",NA
172,1172,1,"68d41d2891a14e960534c955889a715f","gamma_noise",600,6,6,0.3,4.32568854392517,0.330367736344181,NA,-185.122623256507,0.0337300844484944,5,"success",NA
172,1172,1,"68d41d2891a14e960534c955889a715f","gamma_noise",600,7,2,0.45,4.21488623205027,0.334945457111103,NA,-185.109616557466,0.0282000210590046,5,"success",NA
172,1172,1,"68d41d2891a14e960534c955889a715f","gamma_noise",600,8,4,0.45,4.41192715404844,0.341021752910096,NA,-185.109154365386,0.0194164352894082,5,"success",NA
172,1172,1,"68d41d2891a14e960534c955889a715f","gamma_noise",600,9,6,0.45,4.68741038503902,0.331202064339586,NA,-185.124359476865,0.01472291124508,5,"success",NA
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","gamma_noise",600,1,2,0.1,3.62636030576247,0.287562035671733,NA,-200.793276270394,0.0160357292909268,5,"success",NA
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","gamma_noise",600,2,4,0.1,3.9082387153494,0.249006297762665,NA,-200.82561203346,0.0240657583690798,5,"success",NA
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","gamma_noise",600,3,6,0.1,3.75281284658977,0.272864343731985,NA,-200.661695313835,0.0264396047953528,5,"success",NA
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","gamma_noise",600,4,2,0.3,3.8021644469621,0.240133957721932,NA,-200.78303491441,0.0364162712433523,5,"success",NA
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","gamma_noise",600,5,4,0.3,3.6133644744116,0.274556652975081,NA,-200.741107754649,0.0305253513537547,5,"success",NA
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","gamma_noise",600,6,6,0.3,3.79762115063983,0.319233537149899,NA,-200.854239781372,0.0377724087975065,5,"success",NA
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","gamma_noise",600,7,2,0.45,3.87202654673914,0.272975445346485,NA,-200.82004969981,0.0410532906287208,5,"success",NA
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","gamma_noise",600,8,4,0.45,3.76917880596026,0.284356896322177,NA,-200.74804728827,0.0345476055431701,5,"success",NA
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","gamma_noise",600,9,6,0.45,3.68533890781836,0.257681193536904,NA,-200.6949031328,0.022429686279201,5,"success",NA
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","gamma_noise",600,1,2,0.1,3.47155439776316,0.233490823385779,NA,-188.392734322246,0.0224873648489652,5,"success",NA
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","gamma_noise",600,2,4,0.1,3.4088663581092,0.246952073747626,NA,-188.358011143056,0.0119412120485922,5,"success",NA
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","gamma_noise",600,3,6,0.1,3.52094140581695,0.23994585415366,NA,-188.33091531303,0.0193616192775878,5,"success",NA
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","gamma_noise",600,4,2,0.3,3.48451340796942,0.232439017635611,NA,-188.312787056814,0.0338232899463932,5,"success",NA
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","gamma_noise",600,5,4,0.3,3.47682018952461,0.237868433049232,NA,-188.345038218837,0.00682481820292079,5,"success",NA
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","gamma_noise",600,6,6,0.3,3.44828945778777,0.226532952170758,NA,-188.355703213677,0.0212854560023947,5,"success",NA
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","gamma_noise",600,7,2,0.45,3.64250702433658,0.237199056205296,NA,-188.349872800094,0.00733647915814796,5,"success",NA
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","gamma_noise",600,8,4,0.45,3.47639180775887,0.233855569344159,NA,-188.34046803829,0.013486853506011,5,"success",NA
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","gamma_noise",600,9,6,0.45,3.5633579723847,0.236646237888847,NA,-188.363206828006,0.0145871950030261,5,"success",NA
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","gamma_noise",600,1,2,0.1,4.17867260168488,0.15129056071122,NA,-208.33970779826,0.0259330489904855,5,"success",NA
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","gamma_noise",600,2,4,0.1,4.13611415789026,0.164444563119309,NA,-208.336673398786,0.0226552584659871,5,"success",NA
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","gamma_noise",600,3,6,0.1,4.2764517532015,0.163107536318835,NA,-208.358516779411,0.0197929614463489,5,"success",NA
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","gamma_noise",600,4,2,0.3,4.10960345880642,0.15776808561175,NA,-208.345825718334,0.0083260393182616,5,"success",NA
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","gamma_noise",600,5,4,0.3,4.32815474523391,0.165765288920363,NA,-208.331153693749,0.0158083052860422,5,"success",NA
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","gamma_noise",600,6,6,0.3,4.17360991345752,0.159414477913035,NA,-208.333882361777,0.0325813749383512,5,"success",NA
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","gamma_noise",600,7,2,0.45,4.24699131724515,0.161209032065546,NA,-208.333317262932,0.0117733720559093,5,"success",NA
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","gamma_noise",600,8,4,0.45,4.29262988832176,0.157565880268051,NA,-208.348130784233,0.0116109369399615,5,"success",NA
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","gamma_noise",600,9,6,0.45,4.19892656159837,0.159474826827532,NA,-208.34281052358,0.00933967510875755,5,"success",NA
176,1176,1,"c141df7878a0d44e38a58170b4492543","gamma_noise",600,1,2,0.1,3.96369158356756,0.217306009982383,NA,-198.567680923926,0.0244033003389358,5,"success",NA
176,1176,1,"c141df7878a0d44e38a58170b4492543","gamma_noise",600,2,4,0.1,4.14985520231957,0.22688907675459,NA,-198.520337848477,0.0335583405149247,5,"success",NA
176,1176,1,"c141df7878a0d44e38a58170b4492543","gamma_noise",600,3,6,0.1,3.99048358910742,0.254171464546482,NA,-198.507815862334,0.0383304646297448,5,"success",NA
176,1176,1,"c141df7878a0d44e38a58170b4492543","gamma_noise",600,4,2,0.3,4.03926313621353,0.268217297033864,NA,-198.50437903672,0.0246496203202298,5,"success",NA
176,1176,1,"c141df7878a0d44e38a58170b4492543","gamma_noise",600,5,4,0.3,3.93012865180099,0.246277926357386,NA,-198.51007510946,0.0342919476203893,5,"success",NA
176,1176,1,"c141df7878a0d44e38a58170b4492543","gamma_noise",600,6,6,0.3,4.01530954585118,0.24361265544298,NA,-198.544744437018,0.00848936179584728,5,"success",NA
176,1176,1,"c141df7878a0d44e38a58170b4492543","gamma_noise",600,7,2,0.45,3.77430418845476,0.265481499490183,NA,-198.549291219822,0.0301340283291142,5,"success",NA
176,1176,1,"c141df7878a0d44e38a58170b4492543","gamma_noise",600,8,4,0.45,4.08770667356854,0.272269045272546,NA,-198.534486246117,0.0238809055772979,5,"success",NA
176,1176,1,"c141df7878a0d44e38a58170b4492543","gamma_noise",600,9,6,0.45,3.84595408609708,0.247664271390628,NA,-198.522829615144,0.0326535783134873,5,"success",NA
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","gamma_noise",600,1,2,0.1,4.68074560737028,0.319886719740745,NA,-188.245586012934,0.0228089793525813,5,"success",NA
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","gamma_noise",600,2,4,0.1,4.7093318276476,0.344506760646533,NA,-188.244897763564,0.0178727466967353,5,"success",NA
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","gamma_noise",600,3,6,0.1,4.65772427471692,0.319986859288938,NA,-188.246573878688,0.029843516724197,5,"success",NA
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","gamma_noise",600,4,2,0.3,4.76429100632775,0.352337760558709,NA,-188.242317416601,0.00717589505689624,5,"success",NA
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","gamma_noise",600,5,4,0.3,4.67063646054874,0.338856094431887,NA,-188.238115596293,0.0161466003793042,5,"success",NA
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","gamma_noise",600,6,6,0.3,4.85697740557336,0.335430534268753,NA,-188.268866065988,0.0150718189791541,5,"success",NA
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","gamma_noise",600,7,2,0.45,5.02029261391502,0.339590695482518,NA,-188.297045846443,0.0104222993385544,5,"success",NA
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","gamma_noise",600,8,4,0.45,4.74522338201669,0.358225994057463,NA,-188.250843390798,0.013132206152685,5,"success",NA
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","gamma_noise",600,9,6,0.45,4.92076982498761,0.326940930070276,NA,-188.240086349005,0.017870531009736,5,"success",NA
178,1178,1,"4f3cc0d975b486260ecd02e9ed831df5","gamma_noise",600,1,2,0.1,4.34668152456015,0.252366244778417,NA,-190.922976930119,0.0270987735890916,5,"success",NA
178,1178,1,"4f3cc0d975b486260ecd02e9ed831df5","gamma_noise",600,2,4,0.1,4.55749891571948,0.259271850102172,NA,-190.904004088274,0.0150378312698622,5,"success",NA
178,1178,1,"4f3cc0d975b486260ecd02e9ed831df5","gamma_noise",600,3,6,0.1,4.59371811320772,0.275353900781025,NA,-190.873056445065,0.00701562250140438,5,"success",NA
178,1178,1,"4f3cc0d975b486260ecd02e9ed831df5","gamma_noise",600,4,2,0.3,4.52463598706031,0.268012827169364,NA,-190.916942873067,0.016016236785987,5,"success",NA
178,1178,1,"4f3cc0d975b486260ecd02e9ed831df5","gamma_noise",600,5,4,0.3,4.57596153801247,0.266863681990045,NA,-190.897304975646,0.0226809338691793,5,"success",NA
178,1178,1,"4f3cc0d975b486260ecd02e9ed831df5","gamma_noise",600,6,6,0.3,4.39246447847912,0.265895871203059,NA,-190.910055255823,0.0180472448005482,5,"success",NA
178,1178,1,"4f3cc0d975b486260ecd02e9ed831df5","gamma_noise",600,7,2,0.45,4.50067921398156,0.263841051480461,NA,-190.901388333522,0.0273072421463585,5,"success",NA
178,1178,1,"4f3cc0d975b486260ecd02e9ed831df5","gamma_noise",600,8,4,0.45,4.65632265302335,0.288411379151738,NA,-190.906452987335,0.0158419856946358,5,"success",NA
178,1178,1,"4f3cc0d975b486260ecd02e9ed831df5","gamma_noise",600,9,6,0.45,4.72379191185635,0.267718644955036,NA,-190.916204662244,0.0264503299410008,5,"success",NA
179,1179,1,"6d4a044da028c76d3fafc003136384eb","gamma_noise",600,1,2,0.1,4.10924958710702,0.255830835786416,NA,-191.119169030017,0.00964134113115499,5,"success",NA
179,1179,1,"6d4a044da028c76d3fafc003136384eb","gamma_noise",600,2,4,0.1,4.07579000155061,0.245498454215812,NA,-191.107501526566,0.010884705429815,5,"success",NA
179,1179,1,"6d4a044da028c76d3fafc003136384eb","gamma_noise",600,3,6,0.1,4.27981259747419,0.26434464096659,NA,-191.131114660233,0.0116660646611979,5,"success",NA
179,1179,1,"6d4a044da028c76d3fafc003136384eb","gamma_noise",600,4,2,0.3,4.13899397019487,0.250846362084485,NA,-191.091382554107,0.0127379436937225,5,"success",NA
179,1179,1,"6d4a044da028c76d3fafc003136384eb","gamma_noise",600,5,4,0.3,4.12236944867044,0.236542350361473,NA,-191.108470007413,0.00958316798749503,5,"success",NA
179,1179,1,"6d4a044da028c76d3fafc003136384eb","gamma_noise",600,6,6,0.3,4.1912072110321,0.234128636093745,NA,-191.141373472948,0.0120949719306444,5,"success",NA
179,1179,1,"6d4a044da028c76d3fafc003136384eb","gamma_noise",600,7,2,0.45,4.14160099332108,0.255582581443078,NA,-191.08731566083,0.0110533597551754,5,"success",NA
179,1179,1,"6d4a044da028c76d3fafc003136384eb","gamma_noise",600,8,4,0.45,4.09009424339548,0.251686786665456,NA,-191.106978976922,0.0116127273804522,5,"success",NA
179,1179,1,"6d4a044da028c76d3fafc003136384eb","gamma_noise",600,9,6,0.45,4.17308427592832,0.243844499764613,NA,-191.092201765,0.0110367280322856,5,"success",NA
180,1180,1,"ff3b24bb3a95e7b5178276b17e2c0dad","gamma_noise",600,1,2,0.1,4.17171545636477,0.242728953471933,NA,-202.732427525224,0.0261848877899089,5,"success",NA
180,1180,1,"ff3b24bb3a95e7b5178276b17e2c0dad","gamma_noise",600,2,4,0.1,4.16230772102247,0.273956451712799,NA,-202.742424037826,0.0129833152459224,5,"success",NA
180,1180,1,"ff3b24bb3a95e7b5178276b17e2c0dad","gamma_noise",600,3,6,0.1,4.05449808515917,0.269744504713274,NA,-202.707856091962,0.0149507968173756,5,"success",NA
180,1180,1,"ff3b24bb3a95e7b5178276b17e2c0dad","gamma_noise",600,4,2,0.3,4.12496357132891,0.285928858230434,NA,-202.752320301114,0.01696820874333,5,"success",NA
180,1180,1,"ff3b24bb3a95e7b5178276b17e2c0dad","gamma_noise",600,5,4,0.3,4.14283707922614,0.265223846423934,NA,-202.7512387886,0.0152596455847944,5,"success",NA
180,1180,1,"ff3b24bb3a95e7b5178276b17e2c0dad","gamma_noise",600,6,6,0.3,4.35189658078479,0.289720876197795,NA,-202.822160834503,0.020598747806685,5,"success",NA
180,1180,1,"ff3b24bb3a95e7b5178276b17e2c0dad","gamma_noise",600,7,2,0.45,3.97028151054336,0.271654686765301,NA,-202.728773290371,0.0257198836357679,5,"success",NA
180,1180,1,"ff3b24bb3a95e7b5178276b17e2c0dad","gamma_noise",600,8,4,0.45,4.07903460460474,0.246896211081873,NA,-202.751710629367,0.0211161976735436,5,"success",NA
180,1180,1,"ff3b24bb3a95e7b5178276b17e2c0dad","gamma_noise",600,9,6,0.45,3.97697001975644,0.250695781063318,NA,-202.71782102727,0.00964529772402425,5,"success",NA
181,1181,1,"80dfab2294dc854a8695d1c1ce6265d9","gamma_noise",600,1,2,0.1,3.97300696485279,0.195388630781431,NA,-198.970682743201,0.0127241066416019,5,"success",NA
181,1181,1,"80dfab2294dc854a8695d1c1ce6265d9","gamma_noise",600,2,4,0.1,3.94372962888277,0.204219863063329,NA,-198.98109379885,0.0157376828598274,5,"success",NA
181,1181,1,"80dfab2294dc854a8695d1c1ce6265d9","gamma_noise",600,3,6,0.1,4.09564727414697,0.199437358511039,NA,-198.961954349017,0.01561781422672,5,"success",NA
181,1181,1,"80dfab2294dc854a8695d1c1ce6265d9","gamma_noise",600,4,2,0.3,3.89873364812343,0.209082460486558,NA,-198.961628791559,0.0150155263157842,5,"success",NA
181,1181,1,"80dfab2294dc854a8695d1c1ce6265d9","gamma_noise",600,5,4,0.3,3.85348918501711,0.193982256610356,NA,-198.966095430931,0.0310357204711322,5,"success",NA
181,1181,1,"80dfab2294dc854a8695d1c1ce6265d9","gamma_noise",600,6,6,0.3,4.00437781463167,0.194068554673866,NA,-198.965986872581,0.0200013273680535,5,"success",NA
181,1181,1,"80dfab2294dc854a8695d1c1ce6265d9","gamma_noise",600,7,2,0.45,3.99244860427352,0.191524913691775,NA,-198.94436424513,0.0129489512595664,5,"success",NA
181,1181,1,"80dfab2294dc854a8695d1c1ce6265d9","gamma_noise",600,8,4,0.45,4.01149996377258,0.201761859783764,NA,-198.958896990395,0.0136121850349789,5,"success",NA
181,1181,1,"80dfab2294dc854a8695d1c1ce6265d9","gamma_noise",600,9,6,0.45,3.88948707074278,0.198620208023723,NA,-198.981580155532,0.0230568772820799,5,"success",NA
182,1182,1,"941f9c48ec56eb19b25786187b006f10","gamma_noise",600,1,2,0.1,3.72687587735794,0.440611997896209,NA,-192.517403643096,0.0370471945531856,5,"success",NA
182,1182,1,"941f9c48ec56eb19b25786187b006f10","gamma_noise",600,2,4,0.1,4.07147119932751,0.451393806107421,NA,-192.597385079807,0.0526910677893613,5,"success",NA
182,1182,1,"941f9c48ec56eb19b25786187b006f10","gamma_noise",600,3,6,0.1,4.06893355489775,0.483910578201504,NA,-192.726663816076,0.0627933686482557,5,"success",NA
182,1182,1,"941f9c48ec56eb19b25786187b006f10","gamma_noise",600,4,2,0.3,3.22692960585789,0.389594576052332,NA,-192.621077001809,0.0748783040543574,5,"success",NA
182,1182,1,"941f9c48ec56eb19b25786187b006f10","gamma_noise",600,5,4,0.3,3.75780376665953,0.475872376229059,NA,-192.529459264021,0.0632772493332421,5,"success",NA
182,1182,1,"941f9c48ec56eb19b25786187b006f10","gamma_noise",600,6,6,0.3,3.72477212736302,0.442107297278503,NA,-192.56180285506,0.0518123507629598,5,"success",NA
182,1182,1,"941f9c48ec56eb19b25786187b006f10","gamma_noise",600,7,2,0.45,3.76704818304829,0.39306835457666,NA,-192.447056656789,0.055038464322022,5,"success",NA
182,1182,1,"941f9c48ec56eb19b25786187b006f10","gamma_noise",600,8,4,0.45,3.46315112580124,0.354645773147794,NA,-192.575462713373,0.113443637842275,5,"success",NA
