"task_id","model","RSS","RMSE","mean_error","AOB","mean_error_before_5","mean_error_after_5"
30,"constant_B",100.10805375522,1.19587417968865,0.656453639015439,0.656453639015439,-0.37211778955599,1.62788221044401
31,"constant_B",87.9146876387325,1.12068019930966,0.506695604535269,0.506695604535269,-0.52187582403616,1.47812417596384
32,"constant_B",106.635154333289,1.23424444402979,0.723999774964759,0.723999774964759,-0.30457165360667,1.69542834639333
33,"constant_B",154.271071296841,1.48454452513144,1.09758315112266,1.09758315112266,0.0690117225512301,2.06901172255123
34,"constant_B",124.117431294809,1.33158032478496,0.879728644460908,0.879728644460908,-0.14884278411052,1.85115721588948
35,"constant_B",83.776655548048,1.09398782670198,0.444551112362488,0.444551112362488,-0.58402031620894,1.41597968379106
36,"constant_B",73.6646085424908,1.02584187407564,0.230581606243049,0.230581606243049,-0.79798982232838,1.20201017767162
37,"constant_B",88.1036592943269,1.12188399765959,0.509352560350179,0.509352560350179,-0.51921886822125,1.48078113177875
38,"constant_B",71.3582065636874,1.00965486722435,0.142194505661899,0.142194505661899,-0.88637692290953,1.11362307709047
39,"constant_B",92.929860728183,1.15220199573427,0.573049531458369,0.573049531458369,-0.45552189711306,1.54447810288694
40,"constant_B",88.6993632988997,1.12567036090183,0.517638955202819,0.517638955202819,-0.51093247336861,1.48906752663139
41,"constant_B",78.8786138602413,1.06152594921678,0.357286534018849,0.357286534018849,-0.67128489455258,1.32871510544742
42,"constant_B",86.7627300601116,1.11331377979764,0.490187615936919,0.490187615936919,-0.53838381263451,1.46161618736549
43,"constant_B",88.5925041595384,1.12499208987402,0.516162308590749,0.516162308590749,-0.51240911998068,1.48759088001932
44,"constant_B",99.1579002325928,1.19018546113376,0.646032319953729,0.646032319953729,-0.3825391086177,1.6174608913823
45,"constant_B",86.4890077700709,1.1115562306326,0.486182661546839,0.486182661546839,-0.54238876702459,1.45761123297541
46,"constant_B",233.550719273981,1.82659214023579,1.5288084161535,1.5288084161535,0.50023698758207,2.50023698758207
47,"constant_B",183.207490353335,1.61779166217115,1.27203230647697,1.27203230647697,0.24346087790554,2.24346087790554
48,"constant_B",92.5740132451966,1.14999387107185,0.568596720033999,0.568596720033999,-0.45997470853743,1.54002529146257
49,"constant_B",75.3911664048367,1.03779413321055,0.278985643818548,0.278985643818548,-0.74958578475288,1.25041421524712
50,"constant_B",120.425491739107,1.31162653514693,0.849223465427178,0.849223465427178,-0.17934796314425,1.82065203685575
51,"constant_B",91.0419135595627,1.14043797075361,0.549012833790998,0.549012833790998,-0.47955859478043,1.52044140521957
52,"constant_B",148.883213702442,1.45839056939217,1.06194132579095,1.06194132579095,0.0333698972195204,2.03336989721952
53,"constant_B",75.223557982795,1.03663988776097,0.274660851647418,0.274660851647418,-0.75391057692401,1.24608942307599
54,"constant_B",96.3246135872639,1.17305835677066,0.613907350436608,0.613907350436608,-0.41466407813482,1.58533592186518
55,"constant_B",71.5200247734268,1.01079901049634,0.150103185012828,0.150103185012828,-0.8784682435586,1.1215317564414
56,"constant_B",116.708025334585,1.29122325907636,0.817357835534959,0.817357835534959,-0.21121359303647,1.78878640696353
57,"constant_B",70.604931527385,1.00431164434285,-0.0972533058217318,0.0972533058217318,-1.12582473439316,0.87417526560684
58,"constant_B",82.385906141127,1.08486935448551,0.421613380755908,0.421613380755908,-0.60695804781552,1.39304195218448
59,"constant_B",77.0245658697302,1.04897613938361,0.318068023426999,0.318068023426999,-0.71050340514443,1.28949659485557
60,"constant_B",96.8769921916773,1.17641703120521,0.620301021956509,0.620301021956509,-0.40827040661492,1.59172959338508
61,"constant_B",96.9197278436561,1.1766764808662,0.620792934201309,0.620792934201309,-0.40777849437012,1.59222150562988
62,"constant_B",89.5596261293232,1.13111592262637,0.529376573857888,0.529376573857888,-0.49919485471354,1.50080514528646
63,"constant_B",101.003393320893,1.20121006442249,0.666124571983729,0.666124571983729,-0.3624468565877,1.6375531434123
64,"constant_B",74.5431135107733,1.03194070642769,0.256355121097839,0.256355121097839,-0.77221630747359,1.22778369252641
65,"constant_B",112.951470878967,1.2702725853643,0.783842310454538,0.783842310454538,-0.24472911811689,1.75527088188311
66,"constant_B",117.249375386118,1.29421446327282,0.822075059514129,0.822075059514129,-0.2064963690573,1.7935036309427
67,"constant_B",169.941453786032,1.55811907570833,1.19522022264384,1.19522022264384,0.16664879407241,2.16664879407241
68,"constant_B",117.667593184527,1.29652058098659,0.825700880133009,0.825700880133009,-0.20287054843842,1.79712945156158
69,"constant_B",88.9098537379959,1.127005220789,0.520535391895948,0.520535391895948,-0.50803603667548,1.49196396332452
70,"constant_B",74.6678462573729,1.03280371705493,0.259807321861958,0.259807321861958,-0.76876410670947,1.23123589329053
71,"constant_B",119.064113805801,1.30419166977536,0.837694597118818,0.837694597118818,-0.19087683145261,1.80912316854739
72,"constant_B",122.034525178929,1.3203599356611,0.862650964312679,0.862650964312679,-0.16592046425875,1.83407953574125
73,"constant_B",100.567420484704,1.19861479863039,0.661433112284518,0.661433112284518,-0.36713831628691,1.63286168371309
74,"constant_B",79.4019517683137,1.065041593878,0.367600222008648,0.367600222008648,-0.66097120656278,1.33902879343722
75,"constant_B",80.1599430740393,1.07011309865586,0.382044984845319,0.382044984845319,-0.64652644372611,1.35347355627389
76,"constant_B",109.270594594243,1.24940325523967,0.749549745336549,0.749549745336549,-0.27902168323488,1.72097831676512
77,"constant_B",91.9697803318795,1.14623470752771,0.560954838887899,0.560954838887899,-0.46761658968353,1.53238341031647
78,"constant_B",84.8864079684282,1.1012097760997,0.462038199187209,0.462038199187209,-0.56653322938422,1.43346677061578
79,"constant_B",80.2260022941712,1.07055394402131,0.383278063017178,0.383278063017178,-0.64529336555425,1.35470663444575
80,"constant_B",114.826519870884,1.28077275708782,0.800746640223329,0.800746640223329,-0.2278247883481,1.7721752116519
81,"constant_B",143.168817351868,1.43012895198734,1.02278303947759,1.02278303947759,-0.00578838909384016,1.99421161090616
82,"constant_B",92.0134092582739,1.14650655258407,0.561510108233869,0.561510108233869,-0.46706132033756,1.53293867966244
83,"constant_B",99.2402846074659,1.1906797854735,0.646942561643488,0.646942561643488,-0.38162886692794,1.61837113307206
84,"constant_B",78.006609486272,1.05564204895323,0.339406043035159,0.339406043035159,-0.68916538553627,1.31083461446373
85,"constant_B",87.3521901436511,1.11708926707922,0.498703075140108,0.498703075140108,-0.52986835343132,1.47013164656868
86,"constant_B",70.4832878274172,1.00344611804533,0.0878660250088587,0.0878660250088587,-0.94070540356257,1.05929459643743
87,"constant_B",120.695408280088,1.31309562419763,0.851490719161158,0.851490719161158,-0.17708070941027,1.82291929058973
88,"constant_B",106.378764418404,1.23275976351787,0.721465841935178,0.721465841935178,-0.30710558663625,1.69289441336375
89,"constant_B",87.1342467390599,1.11569482987739,0.495571669837729,0.495571669837729,-0.5329997587337,1.4670002412663
90,"constant_B",172.938966497938,1.57180045306529,1.21300164500584,1.21300164500584,0.18443021643441,2.18443021643441
91,"constant_B",93.430501260811,1.155301452688,0.579256224061188,0.579256224061188,-0.44931520451024,1.55068479548976
92,"constant_B",77.1294920876175,1.04969037671399,0.320415688593079,0.320415688593079,-0.70815573997835,1.29184426002165
93,"constant_B",82.504934114334,1.08565276028713,0.423625120182539,0.423625120182539,-0.60494630838889,1.39505369161111
94,"constant_B",111.846018234136,1.2640412416087,0.773703164668639,0.773703164668639,-0.25486826390279,1.74513173609721
95,"constant_B",88.5664204632481,1.12482646574767,0.515801225838998,0.515801225838998,-0.51277020273243,1.48722979726757
96,"constant_B",105.485856846589,1.22757517574042,0.712570795517709,0.712570795517709,-0.31600063305372,1.68399936694628
97,"constant_B",119.801445255943,1.30822368803735,0.843958259911389,0.843958259911389,-0.18461316866004,1.81538683133996
98,"constant_B",76.0085469278376,1.04203473295442,0.294368325765539,0.294368325765539,-0.73420310280589,1.26579689719411
99,"constant_B",80.6657306129313,1.07348385185094,0.391387157064899,0.391387157064899,-0.63718427150653,1.36281572849347
100,"constant_B",202.116543383723,1.69922899904517,1.374116267907,1.374116267907,0.34554483933557,2.34554483933557
101,"constant_B",87.0557794381604,1.11519235649,0.494439398212089,0.494439398212089,-0.53413203035934,1.46586796964066
102,"constant_B",70.1388968538933,1.00099162872119,-0.0529203864358115,0.0529203864358115,-1.08149181500724,0.91850818499276
103,"constant_B",103.629183513633,1.21672384185468,0.693709761981359,0.693709761981359,-0.33486166659007,1.66513833340993
104,"constant_B",86.6464875587972,1.11256773507309,0.488490830677799,0.488490830677799,-0.54008059789363,1.45991940210637
105,"constant_B",143.574714203154,1.43215479113096,1.02561380270059,1.02561380270059,-0.00295762587083992,1.99704237412916
106,"constant_B",158.478817407063,1.50465381593747,1.12463302118771,1.12463302118771,0.0960615926162802,2.09606159261628
107,"constant_B",130.450262387902,1.36512826392615,0.929726574590959,0.929726574590959,-0.09884485398047,1.90115514601953
108,"constant_B",126.227066742652,1.34284913918478,0.896694004184219,0.896694004184219,-0.13187742438721,1.86812257561279
109,"constant_B",82.912804645539,1.08833296274321,0.430447400182679,0.430447400182679,-0.59812402838875,1.40187597161125
110,"constant_B",249.856490531248,1.88927987237484,1.60318269785178,1.60318269785178,0.57461126928035,2.57461126928035
111,"constant_B",108.676283391631,1.24600093666343,0.743864679022178,0.743864679022178,-0.28470674954925,1.71529325045075
112,"constant_B",95.5391546302881,1.16826583710514,0.604699423414299,0.604699423414299,-0.42387200515713,1.57612799484287
113,"constant_B",98.1087823509552,1.18387247353128,0.634326698252318,0.634326698252318,-0.39424473031911,1.60575526968089
114,"constant_B",86.6450942028615,1.11255878947626,0.488470456191049,0.488470456191049,-0.54010097238038,1.45989902761962
115,"constant_B",95.194836449697,1.16615875205551,0.600618482504729,0.600618482504729,-0.4279529460667,1.5720470539333
116,"constant_B",123.980229107921,1.33084414193141,0.878613940615429,0.878613940615429,-0.149957487956,1.850042512044
117,"constant_B",82.0789981449577,1.08284676494716,0.416381367122919,0.416381367122919,-0.61219006144851,1.38780993855149
118,"constant_B",103.765772495454,1.21752543238591,0.695114742353449,0.695114742353449,-0.33345668621798,1.66654331378202
119,"constant_B",93.7012642044003,1.15697428175145,0.582585457392219,0.582585457392219,-0.44598597117921,1.55401402882079
120,"constant_B",71.6980823289351,1.01205648013576,0.158349756916139,0.158349756916139,-0.87022167165529,1.12977832834471
121,"constant_B",98.8125190085023,1.188110859477,0.642202258589759,0.642202258589759,-0.38636916998167,1.61363083001833
122,"constant_B",87.9240697597407,1.1207399963528,0.506827846468089,0.506827846468089,-0.52174358210334,1.47825641789666
123,"constant_B",125.842013062321,1.34079940473862,0.893621491616028,0.893621491616028,-0.1349499369554,1.8650500630446
124,"constant_B",123.304212859745,1.32721089324162,0.873100842783829,0.873100842783829,-0.1554705857876,1.8445294142124
125,"constant_B",216.471763896624,1.75853739509621,1.44681377394687,1.44681377394687,0.41824234537544,2.41824234537544
126,"constant_B",83.8136355759738,1.09422924978514,0.445144895080189,0.445144895080189,-0.58342653349124,1.41657346650876
127,"constant_B",73.7362045728406,1.02634027059284,0.232788912045209,0.232788912045209,-0.79578251652622,1.20421748347378
128,"constant_B",70.6364096418589,1.00453549778605,0.0995383988362386,0.0995383988362386,-0.92903302973519,1.07096697026481
129,"constant_B",88.3745727083743,1.12360753639067,0.513137625169439,0.513137625169439,-0.51543380340199,1.48456619659801
130,"constant_B",70.5482539654349,1.00390846171661,0.0929974517759786,0.0929974517759786,-0.93557397679545,1.06442602320455
131,"constant_B",88.4906716861929,1.12434534403799,0.514751181825269,0.514751181825269,-0.51382024674616,1.48617975325384
132,"constant_B",69.9650690720321,0.999750462237111,0.0178132892506888,0.0178132892506888,-1.01075813932074,0.98924186067926
133,"constant_B",105.53824130869,1.2278799459038,0.713095707519919,0.713095707519919,-0.31547572105151,1.68452427894849
134,"constant_B",116.683356279425,1.29108678627971,0.817142225219508,0.817142225219508,-0.21142920335192,1.78857079664808
135,"constant_B",128.913346153322,1.35706272174934,0.917842882683278,0.917842882683278,-0.11072854588815,1.88927145411185
136,"constant_B",118.589546976557,1.30158994517451,0.833638238032539,0.833638238032539,-0.19493319053889,1.80506680946111
137,"constant_B",90.7992716211518,1.13891722777853,0.545846845059448,0.545846845059448,-0.48272458351198,1.51727541648802
138,"constant_B",94.8738724367549,1.1641911504606,0.596789210141569,0.596789210141569,-0.43178221842986,1.56821778157014
139,"constant_B",129.667789989546,1.36102792030533,0.923695472751308,0.923695472751308,-0.10487595582012,1.89512404417988
140,"constant_B",79.3267598366911,1.06453718875314,0.366136248914328,0.366136248914328,-0.6624351796571,1.3375648203429
141,"constant_B",135.388998918183,1.39072950496279,0.966925479292308,0.966925479292308,-0.0616459492791201,1.93835405072088
142,"constant_B",159.770311689355,1.51077232703463,1.13280596337778,1.13280596337778,0.10423453480635,2.10423453480635
143,"constant_B",82.4680640371062,1.08541015313571,0.423002987058839,0.423002987058839,-0.60556844151259,1.39443155848741
144,"constant_B",73.5895028296767,1.02531878547724,0.228243156267909,0.228243156267909,-0.80032827230352,1.19967172769648
145,"constant_B",95.2780516299217,1.16666834331124,0.601607305320679,0.601607305320679,-0.42696412325075,1.57303587674925
146,"constant_B",103.899579874659,1.21831018730664,0.696488362448179,0.696488362448179,-0.33208306612325,1.66791693387675
147,"constant_B",90.3292679225883,1.13596571831188,0.539661412100629,0.539661412100629,-0.4889100164708,1.5110899835292
148,"constant_B",110.12405394878,1.25427300485056,0.757639160304869,0.757639160304869,-0.27093226826656,1.72906773173344
149,"constant_B",69.9644644858152,0.999746142676909,-0.0175691868898516,0.0175691868898516,-1.04614061546128,0.95385938453872
150,"constant_B",82.9231563885796,1.08840090032894,0.430619143057368,0.430619143057368,-0.59795228551406,1.40204771448594
151,"constant_B",76.8076469648588,1.04749801885158,0.313158787244739,0.313158787244739,-0.71541264132669,1.28458735867331
152,"constant_B",226.862206577643,1.80024683457433,1.49723244418678,1.49723244418678,0.46866101561535,2.46866101561535
153,"constant_B",102.034920679256,1.20732834141727,0.677095303867918,0.677095303867918,-0.35147612470351,1.64852387529649
154,"constant_B",124.956497859402,1.33607366060516,0.886515173639739,0.886515173639739,-0.14205625493169,1.85794374506831
155,"constant_B",124.827920326319,1.33538608823879,0.885478588782538,0.885478588782538,-0.14309283978889,1.85690716021111
156,"constant_B",71.3684826814996,1.00972756355011,0.142709772347459,0.142709772347459,-0.88586165622397,1.11413834377603
157,"constant_B",100.354803515684,1.19734708845182,0.659133049357009,0.659133049357009,-0.36943837921442,1.63056162078558
158,"constant_B",87.462580496324,1.11779489874564,0.500281682847159,0.500281682847159,-0.52828974572427,1.47171025427573
159,"constant_B",92.6686999038478,1.15058183979019,0.569784956440219,0.569784956440219,-0.45878647213121,1.54121352786879
160,"constant_B",93.9086017767092,1.15825362246487,0.585122021875439,0.585122021875439,-0.44344940669599,1.55655059330401
161,"constant_B",89.8324562556739,1.13283750099142,0.533045148353399,0.533045148353399,-0.49552628021803,1.50447371978197
162,"constant_B",95.1083987652145,1.16562919100872,0.599589640889708,0.599589640889708,-0.42898178768172,1.57101821231828
163,"constant_B",124.652710841282,1.33444857975806,0.884064103189878,0.884064103189878,-0.14450732538155,1.85549267461845
164,"constant_B",79.8242895168788,1.06787030724628,0.375717073911849,0.375717073911849,-0.65285435465958,1.34714564534042
165,"constant_B",75.388447174285,1.03777541731123,0.278916014789599,0.278916014789599,-0.74965541378183,1.25034458621817
166,"constant_B",90.4766809576681,1.13689226124597,0.541609028923619,0.541609028923619,-0.48696239964781,1.51303760035219
167,"constant_B",111.614635134105,1.26273306269776,0.771564070029628,0.771564070029628,-0.2570073585418,1.7429926414582
168,"constant_B",82.9071543106371,1.08829587829937,0.430353628140859,0.430353628140859,-0.59821780043057,1.40178219956943
169,"constant_B",75.5180741813186,1.03866723793605,0.282216154201539,0.282216154201539,-0.74635527436989,1.25364472563011
170,"constant_B",70.1524969289708,1.0010886711759,0.0547252600481485,0.0547252600481485,-0.97384616852328,1.02615383147672
171,"constant_B",90.5583886878066,1.1374054980387,0.542685538317799,0.542685538317799,-0.48588589025363,1.51411410974637
172,"constant_B",94.9100216104191,1.16441292142325,0.597221716038549,0.597221716038549,-0.43134971253288,1.56865028746712
173,"constant_B",96.0685492281723,1.17149812040683,0.610920758075349,0.610920758075349,-0.41765067049608,1.58234932950392
174,"constant_B",80.1272887061652,1.06989511305792,0.381433977872749,0.381433977872749,-0.64713745069868,1.35286254930132
175,"constant_B",88.7982349654456,1.12629756893642,0.519001483931108,0.519001483931108,-0.50956994464032,1.49043005535968
176,"constant_B",73.7152873898788,1.02619468627601,0.232146205378719,0.232146205378719,-0.79642522319271,1.20357477680729
177,"constant_B",140.718683003519,1.41783881314142,1.00552634305665,1.00552634305665,-0.0230450855147799,1.97695491448522
178,"constant_B",80.0902135302656,1.06964756231911,0.380739063015389,0.380739063015389,-0.64783236555604,1.35216763444396
179,"constant_B",102.956434624708,1.21276799468175,0.686747796104949,0.686747796104949,-0.34182363246648,1.65817636753352
180,"constant_B",94.3201435343093,1.16078879298463,0.590124519444259,0.590124519444259,-0.43844690912717,1.56155309087283
181,"constant_B",90.1408647335927,1.1347804364948,0.537161954704479,0.537161954704479,-0.49140947386695,1.50859052613305
182,"constant_B",126.128359720215,1.34232399601914,0.895907381831068,0.895907381831068,-0.13266404674036,1.86733595325964
183,"constant_B",74.6322386646696,1.03255742603824,0.258826514478948,0.258826514478948,-0.76974491409248,1.23025508590752
184,"constant_B",85.1897783874495,1.10317579474281,0.466704575333299,0.466704575333299,-0.56186685323813,1.43813314676187
185,"constant_B",70.0049136103999,1.00003509660126,0.0297745019252084,0.0297745019252084,-0.99879692664622,1.00120307335378
186,"constant_B",89.5669260445758,1.13116201974894,0.529475062163578,0.529475062163578,-0.49909636640785,1.50090363359215
187,"constant_B",142.445987013271,1.42651416803976,1.01772245634494,1.01772245634494,-0.0108489722264902,1.98915102777351
188,"constant_B",79.8664135131577,1.06815203247182,0.376517052740368,0.376517052740368,-0.65205437583106,1.34794562416894
189,"constant_B",76.6233259844044,1.04624038472731,0.308925993022538,0.308925993022538,-0.71964543554889,1.28035456445111
190,"constant_B",89.1678600328954,1.12863925675944,0.524063830491209,0.524063830491209,-0.50450759808022,1.49549240191978
191,"constant_B",87.2409180916734,1.11637754809072,0.497106785722809,0.497106785722809,-0.53146464284862,1.46853535715138
192,"constant_B",76.1597116641571,1.04307041033505,0.298013770566298,0.298013770566298,-0.73055765800513,1.26944234199487
193,"constant_B",115.696387016723,1.28561484466007,0.808468833871129,0.808468833871129,-0.2201025947003,1.7798974052997
194,"constant_B",78.392950651778,1.05825294472796,0.347441536889319,0.347441536889319,-0.68112989168211,1.31887010831789
195,"constant_B",86.3228923808479,1.11048826057246,0.483735985223209,0.483735985223209,-0.54483544334822,1.45516455665178
196,"constant_B",69.9434998458524,0.999596346002099,0.00303009428246849,0.00303009428246849,-1.02554133428896,0.97445866571104
197,"constant_B",73.889847183886,1.02740899620555,0.237456463408979,0.237456463408979,-0.79111496516245,1.20888503483755
198,"constant_B",79.1205981825659,1.06315298040825,0.362091958322128,0.362091958322128,-0.6664794702493,1.3335205297507
199,"constant_B",120.715599044428,1.31320545147267,0.851660075563109,0.851660075563109,-0.17691135300832,1.82308864699168
200,"constant_B",103.99634021647,1.21887735358913,0.697479985105699,0.697479985105699,-0.33109144346573,1.66890855653427
