"task_id","model_gamma","RSS_gamma","RMSE_gamma","mean_error_gamma","AOB_gamma","mean_error_through_5_gamma","mean_error_after_5_gamma","model_constant","RSS_constant","RMSE_constant","mean_error_constant","AOB_constant","mean_error_through_5_constant","mean_error_after_5_constant","logLik_gamma","logLik_se_gamma","B0_hat_gamma","sigma_beta_hat_gamma","status_gamma","logLik_constant","logLik_se_constant","Beta_hat_constant","status_constant","delta_RSS_gamma_minus_constant","delta_RMSE_gamma_minus_constant","delta_AOB_gamma_minus_constant","delta_logLik_gamma_minus_constant","gamma_lower_RSS","gamma_lower_RMSE","gamma_lower_AOB"
168,"gamma_noise",19.4433903904692,0.527031991309679,-0.16674871114298,0.16674871114298,-0.196653957410902,-0.136843464875059,"constant_B",81.3000255123594,1.07769612409568,0.40178219956943,0.40178219956943,-0.59821780043057,1.40178219956943,-176.678231888415,0.0198860444071597,3.76062589637956,0.280695362687928,"success",-205.28047345619,0.407554871012176,3.40178219956943,"success",-61.8566351218902,-0.550664132786,-0.23503348842645,28.602241567775,TRUE,TRUE,TRUE
169,"gamma_noise",31.6852877550209,0.672790433886266,-0.220689101031607,0.220689101031607,-0.161626491244709,-0.279751710818504,"constant_B",74.5034952787982,1.0316664416564,0.25364472563011,0.25364472563011,-0.74635527436989,1.25364472563011,-179.317537852402,0.00756783772331454,5.1107881550596,0.371739097439517,"success",-201.696045302105,0.194267729760586,3.25364472563011,"success",-42.8182075237773,-0.358876007770132,-0.0329556245985035,22.378507449703,TRUE,TRUE,TRUE
170,"gamma_noise",38.2561382605493,0.739267381172056,-0.317223923816283,0.317223923816283,-0.641501479012027,0.00705363137946144,"constant_B",70.0478816030639,1.00034195298453,0.0261538314767196,0.0261538314767196,-0.97384616852328,1.02615383147672,-157.699863627781,0.0116532355028678,3.68572855205287,0.361888954005555,"success",-162.736604966525,0.0354159475357255,3.02615383147672,"success",-31.7917433425146,-0.261074571812479,0.291070092339563,5.03674133874398,TRUE,TRUE,FALSE
171,"gamma_noise",22.6493948826227,0.568825794103492,-0.164082534029153,0.164082534029153,-0.0329492718069754,-0.29521579625133,"constant_B",88.5019322488211,1.12441687902677,0.51411410974637,0.51411410974637,-0.48588589025363,1.51411410974637,-193.366542451693,0.0311346985085699,4.58510971272603,0.335229382720026,"success",-213.563896590115,0.466380641129809,3.51411410974637,"success",-65.8525373661984,-0.555591084923279,-0.350031575717217,20.197354138422,TRUE,TRUE,TRUE
172,"gamma_noise",22.1556321739385,0.56259135352071,-0.149782523273526,0.149782523273526,0.0357935559743088,-0.335358602521361,"constant_B",92.6354204605506,1.15037522115023,0.56865028746712,0.56865028746712,-0.43134971253288,1.56865028746712,-185.068793743475,0.0143188489370492,4.65158529466517,0.346467056124575,"success",-211.440587464595,1.01442611537467,3.56865028746712,"success",-70.4797882866121,-0.587783867629519,-0.418867764193594,26.37179372112,TRUE,TRUE,TRUE
173,"gamma_noise",11.577879485837,0.406691871530647,0.0142645400374574,0.0142645400374574,-0.07340903488513,0.101938114960045,"constant_B",93.7391519101566,1.15720816691452,0.58234932950392,0.58234932950392,-0.41765067049608,1.58234932950392,-200.661695313835,0.0264396047953528,3.75281284658977,0.272864343731985,"success",-221.408081992872,0.447383675278546,3.58234932950392,"success",-82.1612724243196,-0.750516295383874,-0.568084789466462,20.746386679037,TRUE,TRUE,TRUE
174,"gamma_noise",18.9101414988981,0.519754633029555,-0.059285874573157,0.059285874573157,-0.287791197662793,0.169219448516479,"constant_B",78.7158385089599,1.06043009137775,0.35286254930132,0.35286254930132,-0.64713745069868,1.35286254930132,-188.312787056814,0.0338232899463932,3.48451340796942,0.232439017635611,"success",-209.577177667528,0.49280867946777,3.35286254930132,"success",-59.8056970100618,-0.540675458348196,-0.293576674728163,21.264390610714,TRUE,TRUE,TRUE
175,"gamma_noise",20.2946221888221,0.538445144955389,0.258329550873371,0.258329550873371,-0.0625674243091534,0.579226526055896,"constant_B",86.8365147440069,1.11378707085336,0.49043005535968,0.49043005535968,-0.50956994464032,1.49043005535968,-208.331153693749,0.0158083052860422,4.32815474523391,0.165765288920363,"success",-217.467583082641,0.0584915282964906,3.49043005535968,"success",-66.5418925551848,-0.575341925897967,-0.232100504486309,9.136429388892,TRUE,TRUE,TRUE
176,"gamma_noise",15.9087159024142,0.476725675870819,-0.0867073533373264,0.0867073533373264,-0.302607613008792,0.129192906334139,"constant_B",72.9009882826497,1.02051099442982,0.20357477680729,0.20357477680729,-0.79642522319271,1.20357477680729,-198.50437903672,0.0246496203202298,4.03926313621353,0.268217297033864,"success",-209.968458453921,0.126731883936139,3.20357477680729,"success",-56.9922723802354,-0.543785318559,-0.116867423469964,11.464079417201,TRUE,TRUE,TRUE
177,"gamma_noise",22.245236639672,0.56372785531004,-0.0891737090157925,0.0891737090157925,0.224795659936411,-0.403143077967997,"constant_B",136.810863345578,1.39801319912826,0.97695491448522,0.97695491448522,-0.0230450855147799,1.97695491448522,-188.238115596293,0.0161466003793042,4.67063646054874,0.338856094431887,"success",-205.866566056885,4.07219437525932,3.97695491448522,"success",-114.565626705906,-0.834285343818217,-0.887781205469427,17.628450460592,TRUE,TRUE,TRUE
178,"gamma_noise",13.4510379792631,0.438357942118132,-0.0541447493225455,0.0541447493225455,-0.15389069628731,0.0456011976422195,"constant_B",78.6815429924898,1.06019905807818,0.35216763444396,0.35216763444396,-0.64783236555604,1.35216763444396,-190.873056445065,0.00701562250140438,4.59371811320772,0.275353900781025,"success",-208.494369127538,0.179756783894783,3.35216763444396,"success",-65.2305050132267,-0.621841115960045,-0.298022885121414,17.621312682473,TRUE,TRUE,TRUE
179,"gamma_noise",12.3367151504857,0.419808036921736,0.0347351416256071,0.0347351416256071,-0.00260296765338799,0.0720732509046022,"constant_B",100.323729154573,1.19716169784187,0.65817636753352,0.65817636753352,-0.34182363246648,1.65817636753352,-191.08731566083,0.0110533597551754,4.14160099332108,0.255582581443078,"success",-211.905239741109,0.294834357654872,3.65817636753352,"success",-87.9870140040877,-0.77735366092013,-0.623441225907913,20.817924080279,TRUE,TRUE,TRUE
180,"gamma_noise",12.8855378059753,0.429044416714555,0.013455094719414,0.013455094719414,-0.0436810759705494,0.0705912654093774,"constant_B",92.073931170818,1.14688354852131,0.56155309087283,0.56155309087283,-0.43844690912717,1.56155309087283,-202.707856091962,0.0149507968173756,4.05449808515917,0.269744504713274,"success",-221.375773424237,0.806205453267792,3.56155309087283,"success",-79.1883933648427,-0.717839131806754,-0.548097996153416,18.667917332275,TRUE,TRUE,TRUE
181,"gamma_noise",13.4983501582354,0.439128197328613,0.14163863114302,0.14163863114302,-0.113539606615768,0.396816868901809,"constant_B",88.1065026290605,1.12190210057397,0.50859052613305,0.50859052613305,-0.49140947386695,1.50859052613305,-198.94436424513,0.0129489512595664,3.99244860427352,0.191524913691775,"success",-214.222003610336,0.199708944473961,3.50859052613305,"success",-74.6081524708251,-0.68277390324536,-0.366951894990029,15.277639365206,TRUE,TRUE,TRUE
182,"gamma_noise",12.591633161248,0.42412318226208,-0.0578346491267616,0.0578346491267616,0.0472502435183879,-0.162919541771911,"constant_B",122.659015907177,1.32373398227016,0.86733595325964,0.86733595325964,-0.13266404674036,1.86733595325964,-192.447056656789,0.055038464322022,3.76704818304829,0.39306835457666,"success",-223.358799010166,2.9723328501391,3.86733595325964,"success",-110.067382745929,-0.899610800008077,-0.809501304132878,30.911742353377,TRUE,TRUE,TRUE
183,"gamma_noise",29.7278279267828,0.651677263756299,-0.379565513284251,0.379565513284251,-0.233630994602849,-0.525500031965653,"constant_B",73.7112183210395,1.02616636301639,0.230255085907519,0.230255085907519,-0.76974491409248,1.23025508590752,-186.62227847248,0.0233612966650552,3.84569611790806,0.402877317047047,"success",-209.529653032692,0.463678947116182,3.23025508590752,"success",-43.9833903942567,-0.374489099260088,0.149310427376732,22.907374560212,TRUE,TRUE,FALSE
184,"gamma_noise",15.776126139048,0.474734905560807,-0.171972148034446,0.171972148034446,-0.223053823338627,-0.120890472730264,"constant_B",83.437245800402,1.09176950602747,0.43813314676187,0.43813314676187,-0.56186685323813,1.43813314676187,-187.862438613594,0.0489087291440045,3.2587580308539,0.292939022548873,"success",-215.831420750964,1.20651584361905,3.43813314676187,"success",-67.661119661354,-0.61703460046666,-0.266160998727425,27.96898213737,TRUE,TRUE,TRUE
185,"gamma_noise",27.1443078586016,0.62271648970575,-0.275361729927187,0.275361729927187,-0.621820093418709,0.0710966335643348,"constant_B",70.0001013169847,1.00000072369249,0.00120307335377939,0.00120307335377939,-0.99879692664622,1.00120307335378,-162.311940212628,0.0437222893940977,3.41407754298343,0.292417317005855,"success",-168.65201938435,0.032882664891716,3.00120307335378,"success",-42.8557934583831,-0.377284233986735,0.274158656573407,6.34007917172201,TRUE,TRUE,FALSE
186,"gamma_noise",13.1988352364677,0.434228959297276,-0.153922331730752,0.153922331730752,-0.173657160119415,-0.134187503342089,"constant_B",87.5633115102072,1.11843839801118,0.50090363359215,0.50090363359215,-0.49909636640785,1.50090363359215,-189.939280787384,0.0171585380577774,3.84159644729017,0.280791295199332,"success",-210.801023470922,0.599649629089238,3.50090363359215,"success",-74.3644762737395,-0.684209438713906,-0.346981301861398,20.861742683538,TRUE,TRUE,TRUE
187,"gamma_noise",25.2496833547915,0.600591177267288,0.405613841504275,0.405613841504275,0.210726967808525,0.600500715200025,"constant_B",138.489382902177,1.40656310052034,0.98915102777351,0.98915102777351,-0.0108489722264902,1.98915102777351,-195.018895057943,0.0140536923023795,4.57734332176602,0.178069209503878,"success",-206.546364067462,0.451186860221428,3.98915102777351,"success",-113.239699547386,-0.805971923253052,-0.583537186269235,11.527469009519,TRUE,TRUE,TRUE
188,"gamma_noise",23.885705818561,0.5841441336148,-0.093722917661267,0.093722917661267,-0.17592255670313,-0.0115232786194042,"constant_B",78.474631016482,1.05880411662324,0.34794562416894,0.34794562416894,-0.65205437583106,1.34794562416894,-191.467730327889,0.024086133964391,3.64308526865866,0.350326395693376,"success",-225.827906216487,0.443025008644576,3.34794562416894,"success",-54.588925197921,-0.474659983008437,-0.254222706507673,34.360175888598,TRUE,TRUE,TRUE
189,"gamma_noise",40.0343717287269,0.756253658585973,-0.34498221468769,0.34498221468769,-0.361583549630157,-0.328380879745223,"constant_B",75.5019077266,1.03855605617057,0.280354564451109,0.280354564451109,-0.71964543554889,1.28035456445111,-160.907106207961,0.00999971989225362,3.253484367918,0.36078948869676,"success",-185.314535989618,0.13179930467106,3.28035456445111,"success",-35.4675359978731,-0.282302397584599,0.064627650236581,24.407429781657,TRUE,TRUE,FALSE
190,"gamma_noise",29.8151215406564,0.652633363936952,0.149590792935797,0.149590792935797,-0.0537758756811537,0.352957461552747,"constant_B",87.1858904252163,1.11602541205845,0.49549240191978,0.49549240191978,-0.50450759808022,1.49549240191978,-217.502058154108,0.0137249503158401,3.54583353071195,0.452085494709957,"success",-238.516596055923,1.14778180741722,3.49549240191978,"success",-57.3707688845599,-0.463392048121497,-0.345901608983983,21.014537901815,TRUE,TRUE,TRUE
191,"gamma_noise",23.0113221467474,0.573352573487696,-0.00107487423850539,0.00107487423850539,-0.00831395817137971,0.00616420969436877,"constant_B",85.3667766630679,1.1043212308477,0.46853535715138,0.46853535715138,-0.53146464284862,1.46853535715138,-199.075848783923,0.0235258792334593,4.92907186544843,0.374288683629418,"success",-216.872232341142,0.240096195710052,3.46853535715138,"success",-62.3554545163205,-0.530968657360001,-0.467460482912875,17.796383557219,TRUE,TRUE,TRUE
192,"gamma_noise",11.6622819948939,0.408171567479269,-0.165345543787114,0.165345543787114,-0.15145305400781,-0.179238033566418,"constant_B",75.0819422961776,1.03566364021321,0.26944234199487,0.26944234199487,-0.73055765800513,1.26944234199487,-186.346909372755,0.0198481319268205,3.92054517910699,0.31780047303445,"success",-214.495781519203,0.186729838274809,3.26944234199487,"success",-63.4196603012838,-0.627492072733942,-0.104096798207756,28.148872146448,TRUE,TRUE,TRUE
193,"gamma_noise",15.9720503755999,0.477673683829092,0.240553771579721,0.240553771579721,0.0267722124765189,0.454335330682924,"constant_B",112.576797395524,1.26816401257614,0.7798974052997,0.7798974052997,-0.2201025947003,1.7798974052997,-203.069007580608,0.0155388893622074,3.98951732462636,0.203393893303196,"success",-217.420606173952,0.477716416007223,3.7798974052997,"success",-96.6047470199245,-0.790490328747044,-0.539343633719979,14.351598593344,TRUE,TRUE,TRUE
194,"gamma_noise",19.400360599209,0.526448486140979,-0.0651661938574239,0.0651661938574239,-0.331292291384173,0.200959903669325,"constant_B",77.1174702185064,1.04960856798078,0.31887010831789,0.31887010831789,-0.68112989168211,1.31887010831789,-194.296240190014,0.014967627335337,3.40454467454537,0.256875420313901,"success",-212.626159726322,0.100365053785816,3.31887010831789,"success",-57.7171096192974,-0.5231600818398,-0.253703914460466,18.329919536308,TRUE,TRUE,TRUE
195,"gamma_noise",13.0683584161834,0.43207734784053,-0.0222151293285237,0.0222151293285237,-0.159726913457026,0.115296654799978,"constant_B",84.5022341542408,1.09871505570462,0.45516455665178,0.45516455665178,-0.54483544334822,1.45516455665178,-188.783055202538,0.0190794823123329,3.69769631164585,0.235067436805491,"success",-205.322900927783,0.147639421441726,3.45516455665178,"success",-71.4338757380574,-0.666637707864093,-0.432949427323257,16.539845725245,TRUE,TRUE,TRUE
196,"gamma_noise",29.1687910072528,0.645520731184774,-0.176003017515759,0.176003017515759,-0.715174999941957,0.36316896491044,"constant_B",70.0456651830082,1.00032612669932,-0.0255413342889599,0.0255413342889599,-1.02554133428896,0.97445866571104,-154.455817986771,0.0214807527077575,3.14729095972758,0.198903053691488,"success",-155.65984782693,0.0130783497656931,2.97445866571104,"success",-40.8768741757554,-0.354805395514544,0.150461683226799,1.204029840159,TRUE,TRUE,FALSE
197,"gamma_noise",24.0056123664407,0.585608503627279,-0.0899287429799073,0.0899287429799073,-0.3841477694553,0.204290283495486,"constant_B",73.0543070445358,1.02158355398816,0.20888503483755,0.20888503483755,-0.79111496516245,1.20888503483755,-197.026189243371,0.040492433035669,3.43418524251958,0.298496093465198,"success",-209.947255992685,0.0456424368086134,3.20888503483755,"success",-49.0486946780952,-0.435975050360883,-0.118956291857643,12.921066749314,TRUE,TRUE,TRUE
198,"gamma_noise",15.24698803211,0.466705597507067,0.112174203019832,0.112174203019832,-0.252124046240083,0.476472452279747,"constant_B",77.7865160635631,1.05415176505339,0.3335205297507,0.3335205297507,-0.6664794702493,1.3335205297507,-206.852013896138,0.0106854360415501,3.78277895141542,0.168932469079833,"success",-216.923680832553,0.0493455812760901,3.3335205297507,"success",-62.5395280314531,-0.587446167546328,-0.221346326730868,10.071666936415,TRUE,TRUE,TRUE
199,"gamma_noise",7.77694784295805,0.33331554854132,0.0610893442459497,0.0610893442459497,0.139166937306445,-0.0169882488145452,"constant_B",117.423244456462,1.29517370294744,0.82308864699168,0.82308864699168,-0.17691135300832,1.82308864699168,-190.678310399317,0.0273291636551001,4.23855300250356,0.275032907173687,"success",-219.492449121225,0.333997214708031,3.82308864699168,"success",-109.646296613504,-0.961858154406124,-0.76199930274573,28.814138721908,TRUE,TRUE,TRUE
200,"gamma_noise",20.0357621561581,0.535000162298481,0.041153385813991,0.041153385813991,-0.0600545992604869,0.142361370888469,"constant_B",101.320705990333,1.20309544800268,0.66890855653427,0.66890855653427,-0.33109144346573,1.66890855653427,-210.849201834351,0.0338353796237288,3.75632976347555,0.408136358941826,"success",-232.336568820309,3.7018832209312,3.66890855653427,"success",-81.2849438341752,-0.668095285704196,-0.627755170720279,21.487366985958,TRUE,TRUE,TRUE
