"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","evaluation_rep","evaluation_seed","logLik","status"
172,1172,1,"68d41d2891a14e960534c955889a715f","bspline_B",600,10,2,192271302,-176.990792170797,"success"
172,1172,1,"68d41d2891a14e960534c955889a715f","bspline_B",600,10,3,192271303,-176.982449755098,"success"
172,1172,1,"68d41d2891a14e960534c955889a715f","bspline_B",600,10,4,192271304,-176.99090855614,"success"
172,1172,1,"68d41d2891a14e960534c955889a715f","bspline_B",600,10,5,192271305,-176.972066790709,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,1,1,193262301,-195.598303832165,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,1,2,193262302,-195.55239414898,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,1,3,193262303,-195.534065837408,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,1,4,193262304,-195.526724073507,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,1,5,193262305,-195.601422228979,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,2,1,193263301,-195.555696882581,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,2,2,193263302,-195.576354953113,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,2,3,193263303,-195.545487104168,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,2,4,193263304,-195.522011492635,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,2,5,193263305,-195.574504958841,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,3,1,193264301,-195.543436957386,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,3,2,193264302,-195.585703476667,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,3,3,193264303,-195.564615454785,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,3,4,193264304,-195.56293595904,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,3,5,193264305,-195.570176163922,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,4,1,193265301,-195.545061653057,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,4,2,193265302,-195.597525692452,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,4,3,193265303,-195.562179093483,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,4,4,193265304,-195.557286876272,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,4,5,193265305,-195.511028020265,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,5,1,193266301,-195.510495095412,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,5,2,193266302,-195.529756210618,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,5,3,193266303,-195.52230758173,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,5,4,193266304,-195.487557574652,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,5,5,193266305,-195.516224803784,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,6,1,193267301,-195.571557791533,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,6,2,193267302,-195.536089166674,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,6,3,193267303,-195.466070111299,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,6,4,193267304,-195.59009945433,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,6,5,193267305,-195.520635851604,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,7,1,193268301,-195.56017045505,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,7,2,193268302,-195.538965679867,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,7,3,193268303,-195.555307814823,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,7,4,193268304,-195.517293657987,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,7,5,193268305,-195.521580500894,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,8,1,193269301,-195.552037209143,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,8,2,193269302,-195.599729564374,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,8,3,193269303,-195.547532319304,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,8,4,193269304,-195.557246391427,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,8,5,193269305,-195.583684953505,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,9,1,193270301,-195.646735191362,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,9,2,193270302,-195.612818846771,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,9,3,193270303,-195.638856732861,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,9,4,193270304,-195.592177994396,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,9,5,193270305,-195.59470964392,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,10,1,193271301,-195.67893905289,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,10,2,193271302,-195.543270752205,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,10,3,193271303,-195.598158767387,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,10,4,193271304,-195.498010997819,"success"
173,1173,1,"b998c1e8401789afff3d7d34e1be5997","bspline_B",600,10,5,193271305,-195.530969931155,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,1,1,194262301,-180.196553696924,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,1,2,194262302,-180.207828782599,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,1,3,194262303,-180.211786187722,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,1,4,194262304,-180.223273251102,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,1,5,194262305,-180.230917764775,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,2,1,194263301,-180.205434934529,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,2,2,194263302,-180.180791341863,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,2,3,194263303,-180.231007569304,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,2,4,194263304,-180.227183023628,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,2,5,194263305,-180.204151824367,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,3,1,194264301,-180.182529297905,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,3,2,194264302,-180.192554794913,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,3,3,194264303,-180.213026461391,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,3,4,194264304,-180.17314784464,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,3,5,194264305,-180.171914901757,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,4,1,194265301,-180.192163994656,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,4,2,194265302,-180.217654216827,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,4,3,194265303,-180.193220761452,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,4,4,194265304,-180.231205873275,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,4,5,194265305,-180.167913628942,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,5,1,194266301,-180.220671151963,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,5,2,194266302,-180.20210427699,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,5,3,194266303,-180.207379050573,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,5,4,194266304,-180.221912045345,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,5,5,194266305,-180.196638848385,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,6,1,194267301,-180.192683817311,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,6,2,194267302,-180.198921094287,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,6,3,194267303,-180.172137715429,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,6,4,194267304,-180.197193752387,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,6,5,194267305,-180.194670003586,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,7,1,194268301,-180.167921855781,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,7,2,194268302,-180.188027943418,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,7,3,194268303,-180.234787866537,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,7,4,194268304,-180.186409699495,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,7,5,194268305,-180.198171597702,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,8,1,194269301,-180.186340898072,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,8,2,194269302,-180.175894215437,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,8,3,194269303,-180.237774258047,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,8,4,194269304,-180.17976941035,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,8,5,194269305,-180.181374463846,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,9,1,194270301,-180.270241007895,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,9,2,194270302,-180.195190786429,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,9,3,194270303,-180.217980523995,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,9,4,194270304,-180.221326181906,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,9,5,194270305,-180.219326780739,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,10,1,194271301,-180.157561149037,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,10,2,194271302,-180.20553321239,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,10,3,194271303,-180.228416806068,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,10,4,194271304,-180.208248412956,"success"
174,1174,1,"7a6ced56beec68835d7a03f46b6af6e8","bspline_B",600,10,5,194271305,-180.235946001494,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,1,1,195262301,-202.067053543543,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,1,2,195262302,-202.088428572833,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,1,3,195262303,-202.031139050798,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,1,4,195262304,-202.116293179473,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,1,5,195262305,-202.071424860446,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,2,1,195263301,-202.063549434576,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,2,2,195263302,-202.08296285051,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,2,3,195263303,-202.071155550192,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,2,4,195263304,-202.064043697672,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,2,5,195263305,-202.094656202757,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,3,1,195264301,-202.055295102834,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,3,2,195264302,-202.029191042823,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,3,3,195264303,-202.022718706392,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,3,4,195264304,-202.002216670648,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,3,5,195264305,-202.051943530274,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,4,1,195265301,-202.099772060768,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,4,2,195265302,-202.093675916705,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,4,3,195265303,-202.069423213039,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,4,4,195265304,-202.061582342445,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,4,5,195265305,-202.073224812126,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,5,1,195266301,-201.989972410134,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,5,2,195266302,-202.007527618748,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,5,3,195266303,-201.990535044212,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,5,4,195266304,-202.011781795276,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,5,5,195266305,-202.003182718194,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,6,1,195267301,-202.027091173248,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,6,2,195267302,-202.041975999335,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,6,3,195267303,-202.056538597809,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,6,4,195267304,-202.034860956076,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,6,5,195267305,-202.056509437523,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,7,1,195268301,-202.053070035463,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,7,2,195268302,-202.047174379756,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,7,3,195268303,-202.052637200962,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,7,4,195268304,-202.054658240322,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,7,5,195268305,-202.045581757492,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,8,1,195269301,-202.00636946334,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,8,2,195269302,-202.00288891606,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,8,3,195269303,-202.002027716065,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,8,4,195269304,-202.015613249164,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,8,5,195269305,-202.040726123884,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,9,1,195270301,-202.036833558058,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,9,2,195270302,-202.078717580895,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,9,3,195270303,-202.007528608366,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,9,4,195270304,-202.042264992775,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,9,5,195270305,-202.017527506124,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,10,1,195271301,-202.089408446196,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,10,2,195271302,-202.089157664028,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,10,3,195271303,-202.059023517397,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,10,4,195271304,-202.092145066589,"success"
175,1175,1,"2744bfdd13475fbe6815e8986de922fa","bspline_B",600,10,5,195271305,-202.094630882164,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,1,1,196262301,-192.472257231587,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,1,2,196262302,-192.483371211941,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,1,3,196262303,-192.420916312065,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,1,4,196262304,-192.475076945317,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,1,5,196262305,-192.484358144932,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,2,1,196263301,-192.470203224876,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,2,2,196263302,-192.45710919141,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,2,3,196263303,-192.44316844786,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,2,4,196263304,-192.477660083144,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,2,5,196263305,-192.489705222911,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,3,1,196264301,-192.507538198527,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,3,2,196264302,-192.52564300449,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,3,3,196264303,-192.50083876639,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,3,4,196264304,-192.457438145806,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,3,5,196264305,-192.536648277896,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,4,1,196265301,-192.504475208472,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,4,2,196265302,-192.460834578295,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,4,3,196265303,-192.49327275805,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,4,4,196265304,-192.413132884148,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,4,5,196265305,-192.455217637858,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,5,1,196266301,-192.457814318505,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,5,2,196266302,-192.427360652257,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,5,3,196266303,-192.53407511499,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,5,4,196266304,-192.508280460317,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,5,5,196266305,-192.443901463469,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,6,1,196267301,-192.524126264331,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,6,2,196267302,-192.455705925566,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,6,3,196267303,-192.45463089635,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,6,4,196267304,-192.486599625758,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,6,5,196267305,-192.486520588019,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,7,1,196268301,-192.462472701849,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,7,2,196268302,-192.452919132533,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,7,3,196268303,-192.435001785714,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,7,4,196268304,-192.464574250697,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,7,5,196268305,-192.487596431615,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,8,1,196269301,-192.431352095151,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,8,2,196269302,-192.524676213785,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,8,3,196269303,-192.493396647884,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,8,4,196269304,-192.505111522701,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,8,5,196269305,-192.50275190332,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,9,1,196270301,-192.387068526333,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,9,2,196270302,-192.496583964062,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,9,3,196270303,-192.495609473886,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,9,4,196270304,-192.472232579922,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,9,5,196270305,-192.445251850997,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,10,1,196271301,-192.493945551384,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,10,2,196271302,-192.514435095974,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,10,3,196271303,-192.486941422362,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,10,4,196271304,-192.496452817173,"success"
176,1176,1,"c141df7878a0d44e38a58170b4492543","bspline_B",600,10,5,196271305,-192.46075309328,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,1,1,197262301,-178.89973965825,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,1,2,197262302,-178.93125633235,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,1,3,197262303,-178.929137636514,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,1,4,197262304,-178.874180135338,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,1,5,197262305,-178.955814757997,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,2,1,197263301,-178.921838369844,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,2,2,197263302,-178.852402822566,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,2,3,197263303,-178.955836359416,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,2,4,197263304,-178.907840201074,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,2,5,197263305,-178.974660124608,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,3,1,197264301,-178.901124173423,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,3,2,197264302,-178.962536453913,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,3,3,197264303,-178.910382733494,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,3,4,197264304,-178.952014491741,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,3,5,197264305,-178.855544865682,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,4,1,197265301,-178.928817796824,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,4,2,197265302,-178.939813112544,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,4,3,197265303,-178.926835903651,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,4,4,197265304,-178.92848782247,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,4,5,197265305,-178.948146387092,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,5,1,197266301,-178.928397975267,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,5,2,197266302,-178.945002797759,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,5,3,197266303,-178.923056939114,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,5,4,197266304,-178.923912285911,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,5,5,197266305,-178.955734969354,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,6,1,197267301,-179.017905234511,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,6,2,197267302,-178.95336500448,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,6,3,197267303,-179.063751016838,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,6,4,197267304,-179.046476379242,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,6,5,197267305,-179.023532600953,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,7,1,197268301,-178.977993409878,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,7,2,197268302,-178.929374389477,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,7,3,197268303,-178.935714804924,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,7,4,197268304,-178.953121898131,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,7,5,197268305,-179.030241568091,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,8,1,197269301,-178.918325670526,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,8,2,197269302,-178.890480211886,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,8,3,197269303,-178.936461481406,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,8,4,197269304,-179.019595816756,"success"
177,1177,1,"c17f97d975a2e6794ea31e8367d83e40","bspline_B",600,8,5,197269305,-178.951952020519,"success"
