"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","start_id","start_source","mif_seed","evaluation_seed_base","start_b1","start_b2","start_b3","start_b4","start_b5","start_b6","independently_evaluated_logLik","logLik_se","n_successful_pf_evals","eligible_for_selection","status","error_message","selected"
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","bspline_B",600,4,4,"random",74265200,74265300,0.334774920943344,0.857821113259538,0.882887252048476,1.09204314628179,1.07707858261845,1.11271008077415,-191.286684382489,0.0104317383708735,5,TRUE,"success",NA,TRUE
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","bspline_B",600,5,5,"random",74266200,74266300,0.201580690402026,-0.0470018586184821,1.25803489467603,0.622138697690932,0.211440355183766,1.28796127697703,-191.326611072056,0.00389990996558432,5,TRUE,"success",NA,FALSE
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","bspline_B",600,6,6,"random",74267200,74267300,1.55969894618258,1.36536765278711,1.71705392152167,1.05480289342923,1.39141107623328,0.882442104742154,-191.310470199972,0.00635213607914046,5,TRUE,"success",NA,FALSE
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","bspline_B",600,7,7,"random",74268200,74268300,0.510530057783581,0.171479185411905,1.03785263598529,0.620778464741182,-0.166915715747641,-0.351763583548698,-191.29792873537,0.00713301877585894,5,TRUE,"success",NA,FALSE
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","bspline_B",600,8,8,"random",74269200,74269300,1.44944801764127,1.50937702724334,0.882613795321038,1.60581629723693,1.80998902227274,1.70832601642456,-191.325904206817,0.0098982691011316,5,TRUE,"success",NA,FALSE
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","bspline_B",600,9,9,"random",74270200,74270300,1.79627335042686,1.13602553526964,1.4642207500025,0.81879860370212,0.872959404552082,1.60749425454111,-191.324796138753,0.0157719510472932,5,TRUE,"success",NA,FALSE
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","bspline_B",600,10,10,"random",74271200,74271300,1.1620953997606,0.685146549142073,0.750704937477521,0.593465322897689,1.53527560404245,1.25922145955818,-191.326536026024,0.0114272385902461,5,TRUE,"success",NA,FALSE
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","bspline_B",600,1,1,"constant_B3",75262200,75262300,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,-168.202820929019,0.0149489345817558,5,TRUE,"success",NA,FALSE
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","bspline_B",600,2,2,"constant_B4",75263200,75263300,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,-168.09597567496,0.0128560656947273,5,TRUE,"success",NA,TRUE
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","bspline_B",600,3,3,"declining_B4_to_B2",75264200,75264300,1.38629436111989,1.2476649250079,1.10903548889591,0.970406052783923,0.831776616671934,0.693147180559945,-168.260617784103,0.018857411360668,5,TRUE,"success",NA,FALSE
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","bspline_B",600,4,4,"random",75265200,75265300,1.16292879963274,1.66879943404277,1.33466497766948,0.936991287145823,0.495910442308411,1.27469431402374,-168.182070225777,0.0058064216080776,5,TRUE,"success",NA,FALSE
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","bspline_B",600,5,5,"random",75266200,75266300,0.602203661012079,1.14587436795992,0.414890959813881,0.506663699288909,0.226795176661598,0.552177800893038,-168.296329067053,0.00518617451300314,5,TRUE,"success",NA,FALSE
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","bspline_B",600,6,6,"random",75267200,75267300,0.997224319297645,0.14519856806752,0.508753151763768,-0.128092044317742,0.950753834279031,0.796363098110227,-168.195681142601,0.0132793637070969,5,TRUE,"success",NA,FALSE
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","bspline_B",600,7,7,"random",75268200,75268300,1.24908789683021,0.577890050067039,0.721710702117805,1.02010689010711,0.522956345228098,1.29105181457932,-168.162043337491,0.00785180487101489,5,TRUE,"success",NA,FALSE
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","bspline_B",600,8,8,"random",75269200,75269300,0.824959580513435,0.897862818888247,1.78267289541877,1.38289019499979,1.41936420361169,1.32533049859427,-168.167325979076,0.0155353332622433,5,TRUE,"success",NA,FALSE
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","bspline_B",600,9,9,"random",75270200,75270300,0.766892324498095,1.47567516290495,0.872585283109322,1.03210603810062,0.754860358628536,1.2422096050134,-168.285903851051,0.0150521558975781,5,TRUE,"success",NA,FALSE
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","bspline_B",600,10,10,"random",75271200,75271300,1.48699471034161,1.7014316561217,1.64496390835447,1.21214433625773,1.4709646480548,2.07944154167984,-168.189620829548,0.00851983136850777,5,TRUE,"success",NA,FALSE
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B",600,1,1,"constant_B3",76262200,76262300,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,-178.294040109648,0.00667066012070138,5,TRUE,"success",NA,FALSE
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B",600,2,2,"constant_B4",76263200,76263300,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,-178.272755285889,0.00378255287149804,5,TRUE,"success",NA,FALSE
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B",600,3,3,"declining_B4_to_B2",76264200,76264300,1.38629436111989,1.2476649250079,1.10903548889591,0.970406052783923,0.831776616671934,0.693147180559945,-178.284232393483,0.00465289944315121,5,TRUE,"success",NA,FALSE
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B",600,4,4,"random",76265200,76265300,1.38187807837539,1.71448355247427,1.6676911291604,1.06620644829587,1.63145897222694,1.03924372417075,-178.299146388083,0.00918154196727204,5,TRUE,"success",NA,FALSE
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B",600,5,5,"random",76266200,76266300,0.26418982217808,1.40404742970782,0.0312869468971193,0.0563652550979575,0.862984437645276,0.968089086057287,-178.280818673547,0.00377733392800917,5,TRUE,"success",NA,FALSE
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B",600,6,6,"random",76267200,76267300,1.4710833373704,1.40349465429574,0.962706697731312,0.519739530818527,1.48344510477776,1.41352921272676,-178.272037554192,0.00510365230285957,5,TRUE,"success",NA,TRUE
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B",600,7,7,"random",76268200,76268300,1.42692961528585,0.864390354904077,1.01275673929276,1.11709123395303,0.852273408382914,1.63655993454887,-178.285387756105,0.00504990092447595,5,TRUE,"success",NA,FALSE
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B",600,8,8,"random",76269200,76269300,0.788960346875303,0.898457775875452,0.938454675038217,1.15972086829755,0.840397150855724,0.600335372738087,-178.273307160865,0.0088706406652627,5,TRUE,"success",NA,FALSE
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B",600,9,9,"random",76270200,76270300,1.31393828372936,0.814619833906363,0.447724304320958,0.822060007015838,0.989459162450525,0.542046569430464,-178.294715137242,0.00764974830444948,5,TRUE,"success",NA,FALSE
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B",600,10,10,"random",76271200,76271300,1.34780737775117,1.1288387608484,1.16488161880124,1.20848214012362,1.31358187275531,1.74728944292546,-178.290339401283,0.00502373634199008,5,TRUE,"success",NA,FALSE
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B",600,1,1,"constant_B3",77262200,77262300,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,-124.814463973911,0.00659672658862619,5,TRUE,"success",NA,TRUE
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B",600,2,2,"constant_B4",77263200,77263300,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,-124.838375381406,0.012247087153901,5,TRUE,"success",NA,FALSE
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B",600,3,3,"declining_B4_to_B2",77264200,77264300,1.38629436111989,1.2476649250079,1.10903548889591,0.970406052783923,0.831776616671934,0.693147180559945,-124.822348995772,0.0118713238269824,5,TRUE,"success",NA,FALSE
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B",600,4,4,"random",77265200,77265300,0.832254930101795,1.31941281723595,1.81316963988533,1.38076059390078,1.7588255762131,1.75452362338939,-124.856555550987,0.0100062632281273,5,TRUE,"success",NA,FALSE
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B",600,5,5,"random",77266200,77266300,0.0411824858343368,0.527247352745611,0.244477990789187,-0.11341997427046,1.11285669960686,0.231605326211566,-124.848554731119,0.00779777873181293,5,TRUE,"success",NA,FALSE
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B",600,6,6,"random",77267200,77267300,1.20537316440594,1.12453817633745,0.885249938699395,0.428023566680462,0.222361373516002,0.983052769513094,-124.820567089977,0.0135526204606515,5,TRUE,"success",NA,FALSE
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B",600,7,7,"random",77268200,77268300,0.841763738243373,1.10571331734657,0.724162201982601,1.11645310848478,0.457173373161242,1.50241744123582,-124.85610458637,0.0181432809572851,5,TRUE,"success",NA,FALSE
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B",600,8,8,"random",77269200,77269300,1.39153119081888,1.49774053750817,1.94311176771006,1.28267670854865,1.75425215169667,1.24006983635423,-124.866124582112,0.0133558065472646,5,TRUE,"success",NA,FALSE
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B",600,9,9,"random",77270200,77270300,1.35627020543625,1.00942951851799,1.19834724147578,1.60939524533359,1.33101349448751,1.44173384448326,-124.874235991962,0.0130629986726308,5,TRUE,"success",NA,FALSE
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B",600,10,10,"random",77271200,77271300,1.24734297811475,0.732163022271242,0.547258518449819,1.12653927243706,1.15255593292806,1.27635483972573,-124.877415229447,0.0147593785780226,5,TRUE,"success",NA,FALSE
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B",600,1,1,"constant_B3",78262200,78262300,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,-180.68433917579,0.0158569448541173,5,TRUE,"success",NA,FALSE
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B",600,2,2,"constant_B4",78263200,78263300,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,-180.761713379698,0.0044435623367216,5,TRUE,"success",NA,FALSE
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B",600,3,3,"declining_B4_to_B2",78264200,78264300,1.38629436111989,1.2476649250079,1.10903548889591,0.970406052783923,0.831776616671934,0.693147180559945,-180.642900666303,0.0237010287480608,5,TRUE,"success",NA,FALSE
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B",600,4,4,"random",78265200,78265300,0.776592326294289,0.87973058712312,1.39126985627614,0.290176120002448,0.518367150997891,0.392656425876077,-180.785222352854,0.0173393639191278,5,TRUE,"success",NA,FALSE
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B",600,5,5,"random",78266200,78266300,1.11121630530718,1.21299307281491,1.49377513758807,1.04641899202427,1.81535628223645,1.60014440013493,-181.52126624992,0.0143522217854061,5,TRUE,"success",NA,FALSE
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B",600,6,6,"random",78267200,78267300,1.33494775770872,1.14327126203972,1.17698726757016,1.33747845687941,1.39068669551029,0.93814058247965,-180.74174854711,0.0213796594306991,5,TRUE,"success",NA,FALSE
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B",600,7,7,"random",78268200,78268300,1.4874177633916,1.14794268671787,1.17766819359749,0.93396222502715,0.931510916626005,1.28234624582436,-180.737293005248,0.0142137410282477,5,TRUE,"success",NA,FALSE
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B",600,8,8,"random",78269200,78269300,0.938404231098892,1.07156415574578,1.28989438309157,1.12581903468536,1.26002106319957,1.31225473564626,-180.49768294797,0.0176494234481128,5,TRUE,"success",NA,TRUE
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B",600,9,9,"random",78270200,78270300,1.11780912101346,1.02736332525012,1.16167366564303,0.105749853934569,0.458457454349905,0.354375894294687,-180.742617880894,0.0167776901286595,5,TRUE,"success",NA,FALSE
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B",600,10,10,"random",78271200,78271300,1.20360917325933,0.594784258845688,1.12707000497193,1.27995240997506,0.917492729782671,1.01536333190255,-180.692287530529,0.0113305855615711,5,TRUE,"success",NA,FALSE
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B",600,1,1,"constant_B3",79262200,79262300,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,-191.011820740235,0.0262689721303452,5,TRUE,"success",NA,FALSE
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B",600,2,2,"constant_B4",79263200,79263300,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,-190.998730285145,0.0290014470714007,5,TRUE,"success",NA,TRUE
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B",600,3,3,"declining_B4_to_B2",79264200,79264300,1.38629436111989,1.2476649250079,1.10903548889591,0.970406052783923,0.831776616671934,0.693147180559945,-191.046516140291,0.0198263531447793,5,TRUE,"success",NA,FALSE
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B",600,4,4,"random",79265200,79265300,1.38881351300037,1.17245089902468,0.956848560133919,1.18163092257865,1.4473245416733,1.00462176379804,-191.09663731869,0.0131626097237202,5,TRUE,"success",NA,FALSE
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B",600,5,5,"random",79266200,79266300,0.0845548126704407,0.360816472721458,0.693789960038883,0.326007462423897,0.871476119434368,0.615680684144007,-191.095482296089,0.0138586161206746,5,TRUE,"success",NA,FALSE
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B",600,6,6,"random",79267200,79267300,1.35986654295332,0.700846680626839,0.372583448448902,0.491548422266296,0.50970269550005,0.708608141973354,-191.030841009817,0.0131419878711244,5,TRUE,"success",NA,FALSE
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B",600,7,7,"random",79268200,79268300,1.14404523796158,0.650277697060379,1.40441105950901,0.793579140785872,1.14275991275184,0.837173675739053,-191.045299535076,0.0166054752037977,5,TRUE,"success",NA,FALSE
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B",600,8,8,"random",79269200,79269300,0.757325074286803,1.44372646863138,1.28772416720519,1.02628332981082,1.49408003666496,0.699853495766805,-191.035505776869,0.00933982315638136,5,TRUE,"success",NA,FALSE
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B",600,9,9,"random",79270200,79270300,1.28993507009739,1.08662324881059,1.0642471187021,1.50486882715362,0.734776486373221,0.548900141176274,-191.038777896727,0.0211887052684671,5,TRUE,"success",NA,FALSE
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B",600,10,10,"random",79271200,79271300,0.594485441594264,0.519048869027615,1.39591261623437,0.455159525714114,0.613630162283513,1.17230348719631,-191.057169520602,0.0141843262110515,5,TRUE,"success",NA,FALSE
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B",600,1,1,"constant_B3",80262200,80262300,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,-198.722736571796,0.0122466056329982,5,TRUE,"success",NA,FALSE
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B",600,2,2,"constant_B4",80263200,80263300,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,-198.59799071387,0.0153969863885584,5,TRUE,"success",NA,FALSE
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B",600,3,3,"declining_B4_to_B2",80264200,80264300,1.38629436111989,1.2476649250079,1.10903548889591,0.970406052783923,0.831776616671934,0.693147180559945,-198.57286853258,0.0274495438634636,5,TRUE,"success",NA,FALSE
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B",600,4,4,"random",80265200,80265300,0.946059356817122,0.449402431183255,1.15234874509059,0.843672700081979,0.543975200879856,1.36529408479934,-198.510033528482,0.0185567002902003,5,TRUE,"success",NA,TRUE
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B",600,5,5,"random",80266200,80266300,0.973229916639464,0.809731228573023,0.879946230925076,0.989403350698439,1.89742793784911,0.386087746893118,-198.534165074468,0.011677940437927,5,TRUE,"success",NA,FALSE
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B",600,6,6,"random",80267200,80267300,0.754855678177153,0.591016612843161,-0.057246151842603,0.31073749153397,0.601664518199386,1.58053453453912,-198.63084030137,0.0109552502722589,5,TRUE,"success",NA,FALSE
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B",600,7,7,"random",80268200,80268300,0.634672729073283,0.391061967337437,1.0612454055506,0.628876005236998,0.453511782767192,0.541561984887137,-198.616836049531,0.013901505239318,5,TRUE,"success",NA,FALSE
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B",600,8,8,"random",80269200,80269300,0.705064434049283,1.00943878872902,1.01886497572539,1.21927309990504,1.2562164742451,1.74381988930081,-198.670463696983,0.0176579486297944,5,TRUE,"success",NA,FALSE
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B",600,9,9,"random",80270200,80270300,0.716728010618974,0.536674235879098,0.0235061793350541,0.486336688792334,0.928920186831589,0.675866369659051,-198.658301796381,0.014490533784259,5,TRUE,"success",NA,FALSE
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B",600,10,10,"random",80271200,80271300,0.549415370732048,0.041646845906296,0.419748222495962,0.776877249215498,0.0923933205335643,1.14122273676193,-198.620794353852,0.0268679694131711,5,TRUE,"success",NA,FALSE
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","bspline_B",600,1,1,"constant_B3",81262200,81262300,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,-201.69244370348,0.013426198484449,5,TRUE,"success",NA,FALSE
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","bspline_B",600,2,2,"constant_B4",81263200,81263300,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,-201.631330542841,0.00650995458455848,5,TRUE,"success",NA,FALSE
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","bspline_B",600,3,3,"declining_B4_to_B2",81264200,81264300,1.38629436111989,1.2476649250079,1.10903548889591,0.970406052783923,0.831776616671934,0.693147180559945,-201.726834829236,0.0112315958710414,5,TRUE,"success",NA,FALSE
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","bspline_B",600,4,4,"random",81265200,81265300,1.05150326390525,2.07944154167984,0.681697768180919,0.740378666896141,1.43647204922856,1.16422617758667,-201.625831771111,0.0163399330497437,5,TRUE,"success",NA,TRUE
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","bspline_B",600,5,5,"random",81266200,81266300,1.34468609308335,1.36189352867668,1.57375173306761,1.00275275311866,0.828725287996807,1.28507398916964,-201.648490390866,0.00688201078668957,5,TRUE,"success",NA,FALSE
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","bspline_B",600,6,6,"random",81267200,81267300,1.13151671038571,1.45998338897377,1.71202578265199,2.07944154167984,1.7319788212416,1.88375559074357,-201.797724429095,0.00535037583966897,5,TRUE,"success",NA,FALSE
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","bspline_B",600,7,7,"random",81268200,81268300,0.997835372420577,0.7292676698041,0.354724725754454,0.767180799985143,0.777449646704892,0.242340891053217,-201.657113853312,0.0102694955885786,5,TRUE,"success",NA,FALSE
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","bspline_B",600,8,8,"random",81269200,81269300,1.28301447147553,1.2963774082853,1.4463473948472,0.897859678719375,0.916718905909252,1.05046297388464,-201.78370402612,0.0130984335770896,5,TRUE,"success",NA,FALSE
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","bspline_B",600,9,9,"random",81270200,81270300,1.85600875724621,1.3969088848938,1.44514247663512,1.63113831264562,2.02593623664292,1.76163765435459,-201.692883595446,0.00590188405103176,5,TRUE,"success",NA,FALSE
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","bspline_B",600,10,10,"random",81271200,81271300,1.00025716859371,1.15893701934457,1.82258889693392,1.58183013365781,0.887024999795486,1.13011712537488,-201.776612603953,0.00804935752025531,5,TRUE,"success",NA,FALSE
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B",600,1,1,"constant_B3",82262200,82262300,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,-190.671422568905,0.0094002482230122,5,TRUE,"success",NA,FALSE
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B",600,2,2,"constant_B4",82263200,82263300,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,-190.690195257476,0.0129082824518153,5,TRUE,"success",NA,FALSE
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B",600,3,3,"declining_B4_to_B2",82264200,82264300,1.38629436111989,1.2476649250079,1.10903548889591,0.970406052783923,0.831776616671934,0.693147180559945,-190.64901882827,0.00436959418999156,5,TRUE,"success",NA,TRUE
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B",600,4,4,"random",82265200,82265300,1.17376464742377,0.724831779812757,0.493418621961306,1.45788636892268,1.14194064475315,1.49560215669502,-190.684685330839,0.00784385077136542,5,TRUE,"success",NA,FALSE
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B",600,5,5,"random",82266200,82266300,0.929241044975046,0.800409896198291,0.750136432801878,0.720028241485675,1.29326802938473,1.1042600966468,-190.690375095613,0.0146135345456701,5,TRUE,"success",NA,FALSE
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B",600,6,6,"random",82267200,82267300,0.642471876214347,1.38623894365245,1.06947264158682,0.192580859573307,1.2612075887709,0.656314122438768,-190.662492658555,0.0132041215337649,5,TRUE,"success",NA,FALSE
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B",600,7,7,"random",82268200,82268300,1.65229605297728,1.30680659140801,1.7810346944147,1.52899182884786,0.92488478897462,2.07944154167984,-190.674021771277,0.00972698161188492,5,TRUE,"success",NA,FALSE
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B",600,8,8,"random",82269200,82269300,0.284998091266419,0.118062541157797,0.451601675613967,0.523041168837316,0.572466729335422,0.232593688944132,-190.687467526582,0.00450749340052328,5,TRUE,"success",NA,FALSE
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B",600,9,9,"random",82270200,82270300,1.24888080749643,1.46047169556582,1.5680150906774,1.191702807518,1.70617308463414,2.07944154167984,-190.67071819482,0.00739650213831868,5,TRUE,"success",NA,FALSE
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B",600,10,10,"random",82271200,82271300,1.43131006326368,1.6929021360841,0.704236595548085,1.17684482280859,0.765182436276143,1.52421176874459,-190.693059207181,0.00509820307364122,5,TRUE,"success",NA,FALSE
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B",600,1,1,"constant_B3",83262200,83262300,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,-182.132779087713,0.00815833240289755,5,TRUE,"success",NA,FALSE
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B",600,2,2,"constant_B4",83263200,83263300,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,-182.13174958165,0.00829432678418133,5,TRUE,"success",NA,FALSE
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B",600,3,3,"declining_B4_to_B2",83264200,83264300,1.38629436111989,1.2476649250079,1.10903548889591,0.970406052783923,0.831776616671934,0.693147180559945,-182.134095336262,0.00569486790001892,5,TRUE,"success",NA,FALSE
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B",600,4,4,"random",83265200,83265300,1.14579999640524,0.721892832032793,0.314071719805832,1.21684129060805,0.836483104570348,0.204016440064891,-182.124210511101,0.0105003208893386,5,TRUE,"success",NA,FALSE
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B",600,5,5,"random",83266200,83266300,1.40428067515862,1.0652163038171,0.896621774303296,1.08151561618472,0.625362510203361,0.637999217096065,-182.129810103517,0.0159918903092397,5,TRUE,"success",NA,FALSE
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B",600,6,6,"random",83267200,83267300,0.988246506714282,0.815855491251609,0.930250618615762,0.535576212979745,0.60413072116499,0.654749742450166,-182.112065267286,0.00884468117656024,5,TRUE,"success",NA,TRUE
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B",600,7,7,"random",83268200,83268300,-0.272442690382511,0.269802088354095,0.337554618387899,0.417066566199873,-0.309809572536918,0.164348997650038,-182.114334710104,0.00686168114348456,5,TRUE,"success",NA,FALSE
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B",600,8,8,"random",83269200,83269300,0.764874657949863,0.118102607228893,0.654733008216304,0.164598928490601,0.649207386973948,0.674297949337461,-182.149065113505,0.00854824263421807,5,TRUE,"success",NA,FALSE
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B",600,9,9,"random",83270200,83270300,0.845711769342334,0.644955178757429,0.511330944408282,1.58235953866127,1.2624316783389,0.321369401044622,-182.117730759406,0.00544254154760915,5,TRUE,"success",NA,FALSE
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B",600,10,10,"random",83271200,83271300,0.801379359681272,1.16444881598763,1.24399190638269,0.815294803244045,0.938325102557852,1.21445012459912,-182.133152478911,0.00927374374236479,5,TRUE,"success",NA,FALSE
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","bspline_B",600,1,1,"constant_B3",84262200,84262300,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,-183.351024360778,0.0139136124509556,5,TRUE,"success",NA,FALSE
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","bspline_B",600,2,2,"constant_B4",84263200,84263300,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,-183.403859358971,0.0087227192392943,5,TRUE,"success",NA,FALSE
