"task_id","simulation_seed","run","start_B0","start_sigma_beta","B0_hat","sigma_beta_hat","logLik","logLik_se","n_successful_pf_evals","status","error_message"
8,1008,2,4,0.1,4.50777712462273,0.253866606129586,-217.326119974408,0.0132392874292857,5,"success",NA
8,1008,3,6,0.1,4.29297544973903,0.282234165945789,-217.337288233954,0.016819713082144,5,"success",NA
8,1008,4,2,0.3,4.48046776417647,0.295894408698559,-217.351417651027,0.0100507849688027,5,"success",NA
8,1008,5,4,0.3,4.46690317482041,0.262303831039282,-217.283877966865,0.0371362763946117,5,"success",NA
8,1008,6,6,0.3,4.32606019105185,0.257888289244002,-217.246449664934,0.0326979062955306,5,"success",NA
8,1008,7,2,0.45,4.2984131083365,0.274866939299244,-217.319067526302,0.032131891769383,5,"success",NA
8,1008,8,4,0.45,4.31753240988444,0.278532938720102,-217.33522100377,0.0281320774432964,5,"success",NA
8,1008,9,6,0.45,4.34826506023707,0.285129813249109,-217.361877438909,0.0241313229467816,5,"success",NA
9,1009,1,2,0.1,4.6845241967672,0.212263467981871,-200.246051127629,0.0173921206803217,5,"success",NA
9,1009,2,4,0.1,4.54246924698395,0.214153900419645,-200.238256557971,0.0281068346904965,5,"success",NA
9,1009,3,6,0.1,4.54560685215594,0.218646171429802,-200.301675954879,0.0102604881285994,5,"success",NA
9,1009,4,2,0.3,4.67067608444758,0.225430678601949,-200.29622857223,0.0123793675524785,5,"success",NA
9,1009,5,4,0.3,4.5072486402703,0.219206501851566,-200.274129627998,0.0165584149807606,5,"success",NA
9,1009,6,6,0.3,4.58183173067058,0.220964354715533,-200.257131010072,0.0233203751054479,5,"success",NA
9,1009,7,2,0.45,4.5792566170913,0.222499756299931,-200.285733875497,0.021677371688829,5,"success",NA
9,1009,8,4,0.45,4.59759855355272,0.217220410203006,-200.258633104787,0.0192425049771734,5,"success",NA
9,1009,9,6,0.45,4.66526176333542,0.233811220102649,-200.315124758548,0.024800247871223,5,"success",NA
10,1010,1,2,0.1,3.53636973034169,0.217586074943185,-188.326248290786,0.0516693865671776,5,"success",NA
10,1010,2,4,0.1,3.41119847807907,0.194900387056245,-188.577755950705,0.0395991731602755,5,"success",NA
10,1010,3,6,0.1,3.51045166202605,0.210439546361419,-188.401339820841,0.0158035142354144,5,"success",NA
10,1010,4,2,0.3,3.39781982935919,0.249539795460735,-188.494513184737,0.042136300696933,5,"success",NA
10,1010,5,4,0.3,3.3893890337836,0.220753216105119,-188.416160446826,0.026114352093046,5,"success",NA
10,1010,6,6,0.3,3.32218963558111,0.214310037249935,-188.43795313445,0.016706489658368,5,"success",NA
10,1010,7,2,0.45,3.52202441313996,0.224302632730406,-188.454778944967,0.0258246452628935,5,"success",NA
10,1010,8,4,0.45,3.44673603616089,0.271963542926734,-188.527117034096,0.0400977395572496,5,"success",NA
10,1010,9,6,0.45,3.44614675899358,0.243623584806303,-188.410013928684,0.0503184693245501,5,"success",NA
11,1011,1,2,0.1,4.17931371058648,0.246844864102228,-220.078902177655,0.013298622996432,5,"success",NA
11,1011,2,4,0.1,4.21591691995195,0.256671029901252,-220.101556284476,0.0180725963893211,5,"success",NA
11,1011,3,6,0.1,4.36354731076616,0.243049711245311,-220.079675151143,0.0164739810471307,5,"success",NA
11,1011,4,2,0.3,4.3351099539335,0.239621453291979,-220.068353654269,0.0275484705128044,5,"success",NA
11,1011,5,4,0.3,4.21675407863591,0.270226777620151,-220.122583428498,0.0265388159813176,5,"success",NA
11,1011,6,6,0.3,4.10746020282297,0.261418064740608,-220.113611889237,0.0273566728215181,5,"success",NA
11,1011,7,2,0.45,4.34572756094325,0.239788824863512,-220.132456291489,0.0144937484179513,5,"success",NA
11,1011,8,4,0.45,4.34009231518588,0.239603042248832,-220.079453123989,0.0227057305157555,5,"success",NA
11,1011,9,6,0.45,4.2430474858216,0.223410914342429,-220.097262330794,0.0163680093237376,5,"success",NA
12,1012,1,2,0.1,4.19087912867544,0.420740529896431,-192.868034179429,0.0292607149255576,5,"success",NA
12,1012,2,4,0.1,4.18041354518603,0.413827255185833,-192.810790130581,0.0245718529355211,5,"success",NA
12,1012,3,6,0.1,4.4340667279719,0.432521382570637,-192.837509424713,0.0165362897990663,5,"success",NA
12,1012,4,2,0.3,4.26261964740479,0.426709284801404,-192.831694248687,0.0139468227286107,5,"success",NA
12,1012,5,4,0.3,4.1965756563691,0.435491432968582,-192.844446649201,0.0340607922700628,5,"success",NA
12,1012,6,6,0.3,4.22255546559523,0.41880008288794,-192.85025284236,0.0114413457730078,5,"success",NA
12,1012,7,2,0.45,4.10912397133698,0.426159019943904,-192.833938613003,0.0145474266929903,5,"success",NA
12,1012,8,4,0.45,4.26890529259525,0.416361365945935,-192.809566823947,0.0109879211942937,5,"success",NA
12,1012,9,6,0.45,4.41287675511919,0.419132658599221,-192.815639975374,0.0195425625046568,5,"success",NA
13,1013,1,2,0.1,4.16971227892038,0.204674874847159,-197.985511722643,0.0138066832714875,5,"success",NA
13,1013,2,4,0.1,4.36270732503808,0.211514437236038,-197.971078275426,0.0176961471940476,5,"success",NA
13,1013,3,6,0.1,4.43372388831272,0.202845743844944,-197.994728958851,0.0254340561126415,5,"success",NA
13,1013,4,2,0.3,4.30025590624897,0.200308006492171,-197.976903456998,0.020214034834984,5,"success",NA
13,1013,5,4,0.3,4.34589790873574,0.210878513384993,-197.947331329189,0.0144373529100406,5,"success",NA
13,1013,6,6,0.3,4.33289653444556,0.207894659918555,-197.979609924498,0.0164181527904515,5,"success",NA
13,1013,7,2,0.45,4.22028296227995,0.20503205264556,-197.967820043184,0.0100435034011088,5,"success",NA
13,1013,8,4,0.45,4.36070758789781,0.204219338409657,-197.966036476559,0.0204749325568848,5,"success",NA
13,1013,9,6,0.45,4.34140333206869,0.215868042275428,-197.985958876985,0.0208709659788241,5,"success",NA
14,1014,1,2,0.1,4.34627608437106,0.329486875138764,-216.274276200216,0.058663417032686,5,"success",NA
14,1014,2,4,0.1,4.30045258957548,0.294375755645861,-216.151308346152,0.0152993624351354,5,"success",NA
14,1014,3,6,0.1,4.16567686767814,0.280219968037149,-216.102830907539,0.0595270824736281,5,"success",NA
14,1014,4,2,0.3,4.09299252036148,0.278568151193847,-215.99908246321,0.0434021144561729,5,"success",NA
14,1014,5,4,0.3,4.0347197784908,0.289282952274959,-216.050939894087,0.0252293329235306,5,"success",NA
14,1014,6,6,0.3,3.6918099525924,0.310025861360432,-216.100895933379,0.0515231920309383,5,"success",NA
14,1014,7,2,0.45,4.0273451712304,0.3114419359408,-216.012123042094,0.0287697880409881,5,"success",NA
14,1014,8,4,0.45,3.46973327453023,0.255183987020508,-216.219514953847,0.03802453778184,5,"success",NA
14,1014,9,6,0.45,3.9283892033432,0.288308995342298,-216.087988864883,0.049816011838473,5,"success",NA
15,1015,1,2,0.1,4.02931599076103,0.275037161973496,-210.339879130935,0.0769670943661695,5,"success",NA
15,1015,2,4,0.1,3.9428890432554,0.300040488931224,-210.321833836074,0.032034165128122,5,"success",NA
15,1015,3,6,0.1,3.91430562687224,0.284206479452708,-210.311876930336,0.0363911619322322,5,"success",NA
15,1015,4,2,0.3,3.85021554577286,0.2780415773184,-210.345810808451,0.00943095174723369,5,"success",NA
15,1015,5,4,0.3,3.78819373869809,0.295310062848735,-210.316141889022,0.0176084653996558,5,"success",NA
15,1015,6,6,0.3,3.84537216557377,0.301763036667003,-210.312609733119,0.039484306170093,5,"success",NA
15,1015,7,2,0.45,3.87667493341252,0.276596142154193,-210.284915672949,0.0295683210841464,5,"success",NA
15,1015,8,4,0.45,4.15945021892067,0.254895149620795,-210.3517351396,0.0324632044359689,5,"success",NA
15,1015,9,6,0.45,4.03228832764118,0.275915229483018,-210.291986425484,0.0503046867477092,5,"success",NA
16,1016,1,2,0.1,4.67275710574897,0.213899307679472,-197.07429378274,0.022100077260384,5,"success",NA
16,1016,2,4,0.1,4.6279000923481,0.225952276375339,-197.113751553525,0.0158494720264602,5,"success",NA
16,1016,3,6,0.1,4.70282753814434,0.206198856570226,-197.075169623051,0.026550526082078,5,"success",NA
16,1016,4,2,0.3,4.64100445220801,0.199078040956689,-197.061218175587,0.0255041167696887,5,"success",NA
16,1016,5,4,0.3,4.70839928420798,0.215714179188911,-197.089740122567,0.0080036207072643,5,"success",NA
16,1016,6,6,0.3,4.62534388206048,0.218450707839757,-197.088901340784,0.0103751526805371,5,"success",NA
16,1016,7,2,0.45,4.66218394242705,0.212260356654819,-197.094341549162,0.0105506224720777,5,"success",NA
16,1016,8,4,0.45,4.59755724195442,0.21062313566235,-197.109881604922,0.0129992351769938,5,"success",NA
16,1016,9,6,0.45,4.72902533278889,0.20707294267107,-197.071587214812,0.0164623638759537,5,"success",NA
17,1017,1,2,0.1,3.74191047022671,0.343629742086007,-165.64293376334,0.0399715685324919,5,"success",NA
17,1017,2,4,0.1,3.80554367077589,0.377381139385048,-165.651369848344,0.0150053650311688,5,"success",NA
17,1017,3,6,0.1,3.4237360938617,0.413744637911099,-165.769743113686,0.0313383008782667,5,"success",NA
17,1017,4,2,0.3,3.86965617854445,0.387039050187682,-165.705417925045,0.0302560626357049,5,"success",NA
17,1017,5,4,0.3,3.53600674109352,0.392197952240174,-165.708724977408,0.0258448396725896,5,"success",NA
17,1017,6,6,0.3,3.38798640461581,0.335578799698637,-165.634225088729,0.0273265447242785,5,"success",NA
17,1017,7,2,0.45,3.5289335717674,0.380338503106133,-165.61296683173,0.0267567066705869,5,"success",NA
17,1017,8,4,0.45,3.62037409838939,0.382453561410831,-165.664375104897,0.0270149420680351,5,"success",NA
17,1017,9,6,0.45,3.41495220698579,0.394181344232794,-165.725106103877,0.0305394509118794,5,"success",NA
18,1018,1,2,0.1,3.63274341044543,0.209051238297317,-174.042698265993,0.0164195607514941,5,"success",NA
18,1018,2,4,0.1,3.60308158483447,0.20711447849875,-174.053084892803,0.0210652653038771,5,"success",NA
18,1018,3,6,0.1,3.70764582793865,0.198528752606359,-174.034283410517,0.0150133381348091,5,"success",NA
18,1018,4,2,0.3,3.57778929311318,0.211183411554269,-174.052166724781,0.0253695254515362,5,"success",NA
18,1018,5,4,0.3,3.60895065536873,0.202185962248835,-174.039729613274,0.0110485401851835,5,"success",NA
18,1018,6,6,0.3,3.6416568620693,0.189770701963201,-174.025133940068,0.00840550403172556,5,"success",NA
18,1018,7,2,0.45,3.66565241474174,0.208470374512379,-174.054120321483,0.0186102847826516,5,"success",NA
18,1018,8,4,0.45,3.59785512737001,0.19976392000462,-174.042453499567,0.0160857892024754,5,"success",NA
18,1018,9,6,0.45,3.66114519096908,0.206395408004045,-174.038710263205,0.0122956549911177,5,"success",NA
19,1019,1,2,0.1,4.25956737647688,0.364454846270177,-191.633729816925,0.0140738638381683,5,"success",NA
19,1019,2,4,0.1,4.27465906466043,0.367959417514719,-191.599898768324,0.00560829342081965,5,"success",NA
19,1019,3,6,0.1,4.33163742504339,0.374436923318071,-191.641071374489,0.0135721538195059,5,"success",NA
19,1019,4,2,0.3,4.13917270902747,0.365233733815498,-191.642659144272,0.0110392393098694,5,"success",NA
19,1019,5,4,0.3,4.02318829074822,0.366232190422692,-191.627263271531,0.0186530057628742,5,"success",NA
19,1019,6,6,0.3,4.01138159870803,0.361723684376446,-191.646891479085,0.0125383624009683,5,"success",NA
19,1019,7,2,0.45,4.22603334993908,0.376353226264186,-191.623742433917,0.0172781891279117,5,"success",NA
19,1019,8,4,0.45,4.31238904887306,0.343261368657308,-191.633113143527,0.019173462679627,5,"success",NA
19,1019,9,6,0.45,4.15410090207579,0.396100887306171,-191.69668057655,0.0161853270655332,5,"success",NA
20,1020,1,2,0.1,3.72492005402115,0.334127408530834,-206.63038233229,0.0208533094523543,5,"success",NA
20,1020,2,4,0.1,3.83756484775219,0.294204363474361,-206.48956808908,0.0438853029499088,5,"success",NA
20,1020,3,6,0.1,4.01519862462299,0.307350145837599,-206.567267714014,0.037826663345266,5,"success",NA
20,1020,4,2,0.3,3.70785231977503,0.283094972523485,-206.555925769289,0.0307355016834875,5,"success",NA
20,1020,5,4,0.3,3.59558400457986,0.300429239509833,-206.59289626566,0.0186878918941201,5,"success",NA
20,1020,6,6,0.3,3.68655067973286,0.348128783941916,-206.647409815991,0.0127259323426947,5,"success",NA
20,1020,7,2,0.45,3.59679891765198,0.266957503795569,-206.554807408585,0.060705396031782,5,"success",NA
20,1020,8,4,0.45,3.28068128548932,0.318439659691733,-206.735232245243,0.0342563199134572,5,"success",NA
20,1020,9,6,0.45,3.89146253175287,0.258184979976368,-206.614325104825,0.0466632426460976,5,"success",NA
21,1021,1,2,0.1,4.54426524174951,0.31517453219854,-188.638991966031,0.0137762513614329,5,"success",NA
21,1021,2,4,0.1,4.4039754873657,0.301406531370631,-188.621897306685,0.0124490400592716,5,"success",NA
21,1021,3,6,0.1,4.58483700388815,0.294133891567849,-188.616465459541,0.00772639194331023,5,"success",NA
21,1021,4,2,0.3,4.53842793840931,0.297358810263541,-188.620989991418,0.00781870693813187,5,"success",NA
21,1021,5,4,0.3,4.55995467864451,0.316617860346475,-188.653515375848,0.0245298912908817,5,"success",NA
21,1021,6,6,0.3,4.69180459189844,0.321481033409805,-188.656557876284,0.00999487508225888,5,"success",NA
21,1021,7,2,0.45,4.60438304470043,0.299964604969481,-188.627290339287,0.0131499358136116,5,"success",NA
21,1021,8,4,0.45,4.63092401699003,0.296111261328575,-188.588725233665,0.00850314437996164,5,"success",NA
21,1021,9,6,0.45,4.6699912396244,0.315050564990074,-188.635024838159,0.0177626602218698,5,"success",NA
22,1022,1,2,0.1,4.0972439512274,0.216800517392916,-185.302414472111,0.0029276934731174,5,"success",NA
22,1022,2,4,0.1,4.16991193030085,0.217635066390837,-185.273540673627,0.0169561405795587,5,"success",NA
22,1022,3,6,0.1,4.08934551802372,0.218398525470701,-185.331918588602,0.00508754236562685,5,"success",NA
22,1022,4,2,0.3,4.25397624095074,0.220700251341405,-185.300965183586,0.00778081593410429,5,"success",NA
22,1022,5,4,0.3,4.26206966514372,0.204829936324403,-185.314647985511,0.0157710600645128,5,"success",NA
22,1022,6,6,0.3,4.11431867978193,0.216962673464682,-185.286428230498,0.00453345056963296,5,"success",NA
22,1022,7,2,0.45,4.08784982027125,0.219922703788329,-185.29164037222,0.00961790915504438,5,"success",NA
22,1022,8,4,0.45,4.12689590655767,0.215298950396403,-185.295876971016,0.0114025825179612,5,"success",NA
22,1022,9,6,0.45,4.18609837149462,0.219150614570304,-185.28658865869,0.00755713130957641,5,"success",NA
23,1023,1,2,0.1,5.0752722788447,0.311615648449067,-192.153317870148,0.020417231274164,5,"success",NA
23,1023,2,4,0.1,4.85211733644366,0.299360579530979,-192.128819034537,0.0276106788784104,5,"success",NA
23,1023,3,6,0.1,5.14559811264187,0.298321592241723,-192.152057171456,0.0233237702581674,5,"success",NA
23,1023,4,2,0.3,5.01931248145647,0.297691144114471,-192.108305206537,0.0312047663463067,5,"success",NA
23,1023,5,4,0.3,5.05458039665639,0.273682812142077,-192.11718123597,0.0289389259680154,5,"success",NA
23,1023,6,6,0.3,4.80675372640591,0.263481456890444,-192.134694015588,0.0164664447850011,5,"success",NA
23,1023,7,2,0.45,4.87509255196401,0.2568694325045,-192.131291510113,0.0226380413067533,5,"success",NA
23,1023,8,4,0.45,5.16789702659895,0.272063889579236,-192.096794933427,0.037736863216919,5,"success",NA
23,1023,9,6,0.45,5.08180948298053,0.271921001470964,-192.058884143254,0.0133781266534058,5,"success",NA
24,1024,1,2,0.1,3.45133889528215,0.254543151161363,-192.463360325424,0.0255908947735144,5,"success",NA
24,1024,2,4,0.1,3.26932661292048,0.250325601272389,-192.46360609004,0.00542116479785895,5,"success",NA
24,1024,3,6,0.1,3.43071476685975,0.256775508364195,-192.472803856993,0.0184695757177886,5,"success",NA
24,1024,4,2,0.3,3.28644625843804,0.235077372458651,-192.456474513669,0.017143061666596,5,"success",NA
24,1024,5,4,0.3,3.22221331103732,0.259403612115529,-192.477512684554,0.0203763766918949,5,"success",NA
24,1024,6,6,0.3,3.29436521089215,0.230690195936662,-192.490126479373,0.0155135831795266,5,"success",NA
24,1024,7,2,0.45,3.38629798918661,0.243638930481357,-192.43630138791,0.0179843475954619,5,"success",NA
24,1024,8,4,0.45,3.41315386866465,0.24853114883758,-192.447265185962,0.0168026297189134,5,"success",NA
24,1024,9,6,0.45,3.30396042530127,0.249793261172998,-192.472487662209,0.00662948937069147,5,"success",NA
25,1025,1,2,0.1,4.27861266791417,0.284631415195308,-189.418999492016,0.0676049014254325,5,"success",NA
25,1025,2,4,0.1,4.31358238131408,0.375000680437785,-189.373286114615,0.0355812643697045,5,"success",NA
25,1025,3,6,0.1,3.98418393872268,0.373007481481401,-189.504957411673,0.0523680927816723,5,"success",NA
25,1025,4,2,0.3,4.19734334440871,0.337611750902533,-189.249724261563,0.0550892652084158,5,"success",NA
25,1025,5,4,0.3,4.79714089138194,0.372779499310428,-189.445224704558,0.0200653910924365,5,"success",NA
25,1025,6,6,0.3,4.85931675288829,0.347197391224044,-189.420139313152,0.0364142312820555,5,"success",NA
25,1025,7,2,0.45,4.10767248689115,0.338810954375448,-189.369974214444,0.0276448113811651,5,"success",NA
25,1025,8,4,0.45,4.9268368007748,0.351417684682863,-189.36760546624,0.010827352305399,5,"success",NA
25,1025,9,6,0.45,4.44562572870914,0.371788663104503,-189.406141181731,0.043947028590237,5,"success",NA
26,1026,1,2,0.1,4.27820011350476,0.24075851356912,-195.244652507365,0.0105917826610059,5,"success",NA
26,1026,2,4,0.1,4.12635803547087,0.252747541099463,-195.246489624314,0.0121675947724602,5,"success",NA
26,1026,3,6,0.1,4.20567937885728,0.236077198389896,-195.243827859807,0.00676965005935383,5,"success",NA
26,1026,4,2,0.3,4.2131823134646,0.249562578211813,-195.235841080446,0.0180281169510511,5,"success",NA
26,1026,5,4,0.3,4.24622787892079,0.249238957183693,-195.23344718489,0.012083055618773,5,"success",NA
26,1026,6,6,0.3,4.09644785276553,0.246487763975738,-195.230025691351,0.0122308503864235,5,"success",NA
26,1026,7,2,0.45,3.96462719037033,0.240680707080926,-195.268100386091,0.0218921323898224,5,"success",NA
26,1026,8,4,0.45,4.05171691256787,0.244147062618244,-195.252845502443,0.0149890963836267,5,"success",NA
26,1026,9,6,0.45,4.187501196629,0.226209020501026,-195.225122878305,0.0144264655022814,5,"success",NA
27,1027,1,2,0.1,3.617089120724,0.231210860593557,-195.442720930153,0.0199310268270821,5,"success",NA
27,1027,2,4,0.1,3.62404444775898,0.244699375055881,-195.441494359341,0.0151544426241211,5,"success",NA
27,1027,3,6,0.1,3.63800075384529,0.231567049029564,-195.447294217098,0.0105466413711065,5,"success",NA
27,1027,4,2,0.3,3.76243978976741,0.2348183111297,-195.452590844937,0.0208817603132016,5,"success",NA
27,1027,5,4,0.3,3.77094590359491,0.22214807886648,-195.462321295159,0.0123064879271371,5,"success",NA
27,1027,6,6,0.3,3.72802110075086,0.233240047918203,-195.464092468151,0.0184123844405576,5,"success",NA
27,1027,7,2,0.45,3.64362396715547,0.233187564104498,-195.457586567733,0.0158936703393464,5,"success",NA
27,1027,8,4,0.45,3.72143312145852,0.216992380771138,-195.444280377453,0.0171806210369638,5,"success",NA
27,1027,9,6,0.45,3.67430591145962,0.230985499764823,-195.476555666463,0.0282529497280374,5,"success",NA
28,1028,1,2,0.1,5.52884675703714,0.347160113926131,-200.719969588026,0.0159498095094765,5,"success",NA
28,1028,2,4,0.1,5.374978553296,0.344752084883667,-200.770840263713,0.0139764688269509,5,"success",NA
28,1028,3,6,0.1,5.52641475614453,0.35637809251115,-200.769120854019,0.00735199021626895,5,"success",NA
28,1028,4,2,0.3,5.42365081936643,0.350445473090426,-200.757539774427,0.0156290798493241,5,"success",NA
28,1028,5,4,0.3,5.52471262003233,0.345060679017937,-200.778699869539,0.00985612310280179,5,"success",NA
28,1028,6,6,0.3,5.36919156552782,0.369311615409893,-200.800594597878,0.0217992165028513,5,"success",NA
28,1028,7,2,0.45,5.4775217379757,0.344959464316852,-200.727031271328,0.0126101220629784,5,"success",NA
28,1028,8,4,0.45,5.50293823077428,0.344970382297107,-200.742418937014,0.0223962939980024,5,"success",NA
28,1028,9,6,0.45,5.53380194285856,0.373274659519321,-200.814969671364,0.018885746476212,5,"success",NA
29,1029,1,2,0.1,3.07397124097482,0.279502843094307,-177.053224929536,0.0143476113835568,5,"success",NA
29,1029,2,4,0.1,2.99547445968426,0.280910426444016,-177.032549480948,0.017944864532866,5,"success",NA
29,1029,3,6,0.1,3.05187809127417,0.275897799241372,-177.00401688517,0.0243463791257195,5,"success",NA
29,1029,4,2,0.3,3.08673012174344,0.274945233424182,-177.017044612201,0.0231375250915669,5,"success",NA
29,1029,5,4,0.3,2.93408439310804,0.266777062886435,-177.032394766808,0.0283356405340108,5,"success",NA
29,1029,6,6,0.3,3.03140249716081,0.284442256050185,-177.053375218905,0.0161541170413016,5,"success",NA
29,1029,7,2,0.45,3.0581383125878,0.28685651781942,-177.053925778973,0.0284713633155309,5,"success",NA
29,1029,8,4,0.45,3.00226993751417,0.277029212831745,-177.045910217639,0.0181325258688986,5,"success",NA
29,1029,9,6,0.45,3.0570345124109,0.284176633818351,-177.03287052153,0.0221274250665631,5,"success",NA
30,1030,1,2,0.1,5.22325172931778,0.299634466116691,-213.209651579921,0.0157075372323364,5,"success",NA
30,1030,2,4,0.1,5.02022437398588,0.295235152367874,-213.276626388637,0.0111532187655526,5,"success",NA
30,1030,3,6,0.1,5.3914575790784,0.304952150959183,-213.247284748796,0.0184135329763227,5,"success",NA
30,1030,4,2,0.3,5.43888761590331,0.318277825027421,-213.235848490301,0.0235529909315225,5,"success",NA
30,1030,5,4,0.3,5.55888739636963,0.340646396595018,-213.272928157197,0.0256720387642901,5,"success",NA
30,1030,6,6,0.3,5.23645370885403,0.329378720200171,-213.245613746369,0.0291466956696428,5,"success",NA
30,1030,7,2,0.45,5.14178305833119,0.311725690988584,-213.271825426025,0.0306300462941681,5,"success",NA
30,1030,8,4,0.45,5.46196753297501,0.327626098770968,-213.27096792274,0.0295540295699967,5,"success",NA
30,1030,9,6,0.45,5.41613735858138,0.311747415340208,-213.223096983452,0.0158835046515391,5,"success",NA
31,1031,1,2,0.1,3.41974214271164,0.559869355507596,-167.942935389551,0.0237836295921241,5,"success",NA
31,1031,2,4,0.1,3.87806642010471,0.529441684644,-167.924670182551,0.0209235916655887,5,"success",NA
31,1031,3,6,0.1,3.64456953789067,0.548490653354486,-167.928636174553,0.0142107795050039,5,"success",NA
31,1031,4,2,0.3,3.46754843559775,0.528779115277676,-167.943564658859,0.0170285703218912,5,"success",NA
31,1031,5,4,0.3,3.55999778404732,0.517565998326855,-167.892190175172,0.0353592454368315,5,"success",NA
31,1031,6,6,0.3,3.29075840428435,0.545228043017892,-167.930698682757,0.0189103524556404,5,"success",NA
31,1031,7,2,0.45,3.48466829360625,0.533382344069192,-167.917732521888,0.0137738982842544,5,"success",NA
31,1031,8,4,0.45,3.58655402643722,0.528553008625349,-167.905972541824,0.0164034568811385,5,"success",NA
31,1031,9,6,0.45,3.91772590457064,0.522982444132714,-167.955855330779,0.0133261142865036,5,"success",NA
32,1032,1,2,0.1,4.64672703151817,0.254876755675804,-207.063258666158,0.0201421625050619,5,"success",NA
32,1032,2,4,0.1,4.52684570470051,0.252287301921397,-207.087363658916,0.0140920223743385,5,"success",NA
32,1032,3,6,0.1,4.58089719996122,0.252100150974803,-207.081153880492,0.0285115807524071,5,"success",NA
32,1032,4,2,0.3,4.60736752273823,0.26191806017941,-207.08533358987,0.0203921149828555,5,"success",NA
32,1032,5,4,0.3,4.74863731687795,0.265585624050496,-207.12179008817,0.0188419680407078,5,"success",NA
32,1032,6,6,0.3,4.77294035516121,0.23894912368373,-207.118377968415,0.0175317430845291,5,"success",NA
32,1032,7,2,0.45,4.46167665903433,0.242550920261243,-207.096142287262,0.0106420693415784,5,"success",NA
32,1032,8,4,0.45,4.64976265652696,0.263271092495521,-207.060103994174,0.0127242776590843,5,"success",NA
32,1032,9,6,0.45,4.68298673786666,0.276202328817737,-207.111664353991,0.0184959372382055,5,"success",NA
33,1033,1,2,0.1,4.60464542530675,0.176355094482676,-209.802019655968,0.011180598879539,5,"success",NA
33,1033,2,4,0.1,4.63560138861433,0.165175857427402,-209.788551690253,0.0095498444357367,5,"success",NA
33,1033,3,6,0.1,4.68441653042763,0.188304035213078,-209.824904278015,0.0110109635623145,5,"success",NA
33,1033,4,2,0.3,4.61238737027422,0.160955390092392,-209.791243578567,0.0103285730476762,5,"success",NA
33,1033,5,4,0.3,4.6990379449349,0.170759709486774,-209.777120602448,0.0182961517829177,5,"success",NA
33,1033,6,6,0.3,4.62095426682389,0.175505671031777,-209.799895305858,0.00865341419319938,5,"success",NA
33,1033,7,2,0.45,4.61481066098394,0.173505460163241,-209.779761386619,0.0230335932361376,5,"success",NA
33,1033,8,4,0.45,4.66897296672939,0.180398845722905,-209.792882364097,0.0202543929245698,5,"success",NA
33,1033,9,6,0.45,4.6576668008795,0.171227926216567,-209.803678033365,0.0177768798813762,5,"success",NA
34,1034,1,2,0.1,4.13084551703004,0.220388188382904,-188.857382235599,0.0116826527978648,5,"success",NA
34,1034,2,4,0.1,4.16187449881794,0.226974567130473,-188.846948728367,0.00563740011328942,5,"success",NA
34,1034,3,6,0.1,4.0914967163813,0.228431637476014,-188.85480719189,0.0112949638075108,5,"success",NA
34,1034,4,2,0.3,4.16641128099069,0.226676357581614,-188.856419362266,0.0182071675877245,5,"success",NA
34,1034,5,4,0.3,4.1920596188243,0.22281206008833,-188.83571195292,0.0106212742401083,5,"success",NA
34,1034,6,6,0.3,4.04002289791037,0.21976620179193,-188.865539562141,0.00449928643480607,5,"success",NA
34,1034,7,2,0.45,4.2015771631864,0.217709718216105,-188.808971025954,0.00900440861070747,5,"success",NA
34,1034,8,4,0.45,4.25014944670785,0.212812682911725,-188.835948169368,0.01503356086294,5,"success",NA
34,1034,9,6,0.45,4.15806492649663,0.214555692709775,-188.845393836794,0.0173757496859695,5,"success",NA
35,1035,1,2,0.1,2.90779043652929,0.295771677153267,-191.439458314544,0.0308527562257852,5,"success",NA
35,1035,2,4,0.1,2.92910855463288,0.292648176747168,-191.418220811828,0.0474630749367932,5,"success",NA
35,1035,3,6,0.1,3.24001060139783,0.30495190954431,-191.502314468789,0.0261892968541356,5,"success",NA
35,1035,4,2,0.3,2.88987950578408,0.329153346961604,-191.490336746617,0.0120576208404708,5,"success",NA
35,1035,5,4,0.3,2.65602024713294,0.300895726552361,-191.5000215499,0.0112263770626659,5,"success",NA
35,1035,6,6,0.3,3.10210840178104,0.287107577977841,-191.441294084268,0.0115514118223852,5,"success",NA
35,1035,7,2,0.45,2.96662245091,0.29253235941626,-191.421285319689,0.0250877495781923,5,"success",NA
35,1035,8,4,0.45,2.98667387206221,0.284899237749838,-191.437939324504,0.0154114177211957,5,"success",NA
35,1035,9,6,0.45,3.10732343064001,0.296641329401077,-191.411394331723,0.0315683357820184,5,"success",NA
36,1036,1,2,0.1,3.90742397816194,0.225245796625998,-190.514778870888,0.0087420881503829,5,"success",NA
36,1036,2,4,0.1,3.78009940118831,0.205311655460577,-190.507371136756,0.0207454756216901,5,"success",NA
36,1036,3,6,0.1,3.88697783543232,0.211102098993697,-190.469413838688,0.0125439483371946,5,"success",NA
36,1036,4,2,0.3,3.9079753598727,0.216698973226155,-190.464344451921,0.0166173483765428,5,"success",NA
36,1036,5,4,0.3,3.86255563548078,0.232216129959457,-190.537433261725,0.0264072294972401,5,"success",NA
36,1036,6,6,0.3,3.8784247451535,0.217154067104997,-190.477174789156,0.017727694148497,5,"success",NA
36,1036,7,2,0.45,3.76548256374047,0.22760736516861,-190.506416172463,0.0184096654223636,5,"success",NA
