"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","start_B0","start_sigma_beta","start_Beta","B0_hat","sigma_beta_hat","Beta_hat","logLik","logLik_se","n_successful_pf_evals","status","error_message"
79,1079,1,"022bd08caeebfca4473b74c3678f71c2","constant_B",600,4,NA,NA,4,NA,NA,3.35470663444575,-213.022885216735,0.511395414514951,5,"success",NA
79,1079,1,"022bd08caeebfca4473b74c3678f71c2","constant_B",600,5,NA,NA,5,NA,NA,3.41110255389289,-214.360879326129,0.210813935905012,5,"success",NA
79,1079,1,"022bd08caeebfca4473b74c3678f71c2","constant_B",600,6,NA,NA,6,NA,NA,3.33920991231794,-213.538882786132,0.212147166865056,5,"success",NA
80,1080,1,"0bfd2bd8ee2ddc3923c9cef719215e45","constant_B",600,1,NA,NA,1,NA,NA,3.87079195864278,-218.095974158994,0.293563808152859,5,"success",NA
80,1080,1,"0bfd2bd8ee2ddc3923c9cef719215e45","constant_B",600,2,NA,NA,2,NA,NA,3.7721752116519,-217.770949679901,0.393721767626135,5,"success",NA
80,1080,1,"0bfd2bd8ee2ddc3923c9cef719215e45","constant_B",600,3,NA,NA,3,NA,NA,3.72042802801492,-218.263685204844,0.525075950733572,5,"success",NA
80,1080,1,"0bfd2bd8ee2ddc3923c9cef719215e45","constant_B",600,4,NA,NA,4,NA,NA,3.91613626293465,-220.035842934395,0.1973451288921,5,"success",NA
80,1080,1,"0bfd2bd8ee2ddc3923c9cef719215e45","constant_B",600,5,NA,NA,5,NA,NA,3.92154451575824,-217.839671288719,0.747204797635342,5,"success",NA
80,1080,1,"0bfd2bd8ee2ddc3923c9cef719215e45","constant_B",600,6,NA,NA,6,NA,NA,3.73440718715134,-218.990739059629,0.30974785481517,5,"success",NA
81,1081,1,"b3ce4c9c57f114ee806b5ede899e654c","constant_B",600,1,NA,NA,1,NA,NA,3.88035717471678,-213.592068462535,0.273950929604452,5,"success",NA
81,1081,1,"b3ce4c9c57f114ee806b5ede899e654c","constant_B",600,2,NA,NA,2,NA,NA,3.75196456581029,-213.33855479917,0.635368937548567,5,"success",NA
81,1081,1,"b3ce4c9c57f114ee806b5ede899e654c","constant_B",600,3,NA,NA,3,NA,NA,4.11030516950107,-213.875510010488,0.348873232836566,5,"success",NA
81,1081,1,"b3ce4c9c57f114ee806b5ede899e654c","constant_B",600,4,NA,NA,4,NA,NA,3.88178399193913,-213.061394063565,0.277549177266354,5,"success",NA
81,1081,1,"b3ce4c9c57f114ee806b5ede899e654c","constant_B",600,5,NA,NA,5,NA,NA,4.0202383444724,-212.590753653275,0.265817516805797,5,"success",NA
81,1081,1,"b3ce4c9c57f114ee806b5ede899e654c","constant_B",600,6,NA,NA,6,NA,NA,3.99421161090616,-211.427962146928,1.01613025407332,5,"success",NA
82,1082,1,"345f145ce6e49d5527737547b7d7bcc9","constant_B",600,1,NA,NA,1,NA,NA,3.72240277611006,-219.521902589246,1.34417743791443,5,"success",NA
82,1082,1,"345f145ce6e49d5527737547b7d7bcc9","constant_B",600,2,NA,NA,2,NA,NA,3.82176749700678,-222.276276558669,0.991482018782452,5,"success",NA
82,1082,1,"345f145ce6e49d5527737547b7d7bcc9","constant_B",600,3,NA,NA,3,NA,NA,3.71815702596748,-219.609039601259,1.09001188491299,5,"success",NA
82,1082,1,"345f145ce6e49d5527737547b7d7bcc9","constant_B",600,4,NA,NA,4,NA,NA,3.64906134501067,-219.001508751904,0.481069730405544,5,"success",NA
82,1082,1,"345f145ce6e49d5527737547b7d7bcc9","constant_B",600,5,NA,NA,5,NA,NA,3.80485461475,-221.928462904315,0.833003994379451,5,"success",NA
82,1082,1,"345f145ce6e49d5527737547b7d7bcc9","constant_B",600,6,NA,NA,6,NA,NA,3.53293867966244,-218.704070069474,0.304719439221033,5,"success",NA
83,1083,1,"5cd6b677ff91eaefd7913f277989cb3a","constant_B",600,1,NA,NA,1,NA,NA,3.61996101573384,-218.857959739581,0.583550812492915,5,"success",NA
83,1083,1,"5cd6b677ff91eaefd7913f277989cb3a","constant_B",600,2,NA,NA,2,NA,NA,3.75055271819839,-221.51477530388,0.486831078507775,5,"success",NA
83,1083,1,"5cd6b677ff91eaefd7913f277989cb3a","constant_B",600,3,NA,NA,3,NA,NA,3.76601011552902,-219.169409675249,2.35053279501869,5,"success",NA
83,1083,1,"5cd6b677ff91eaefd7913f277989cb3a","constant_B",600,4,NA,NA,4,NA,NA,3.61837113307206,-218.456967405259,0.568039479462733,5,"success",NA
83,1083,1,"5cd6b677ff91eaefd7913f277989cb3a","constant_B",600,5,NA,NA,5,NA,NA,3.62219720835204,-220.461217428923,0.506981255174387,5,"success",NA
83,1083,1,"5cd6b677ff91eaefd7913f277989cb3a","constant_B",600,6,NA,NA,6,NA,NA,3.73446971104685,-219.456697073244,1.46998870811019,5,"success",NA
84,1084,1,"ec4eb27a1b0dc4aef15289699a23db33","constant_B",600,1,NA,NA,1,NA,NA,3.31083461446373,-188.092254532969,1.21652380053723,5,"success",NA
84,1084,1,"ec4eb27a1b0dc4aef15289699a23db33","constant_B",600,2,NA,NA,2,NA,NA,3.31875017487954,-188.559820023843,0.612669892571163,5,"success",NA
84,1084,1,"ec4eb27a1b0dc4aef15289699a23db33","constant_B",600,3,NA,NA,3,NA,NA,3.2764296348828,-188.570699809414,0.540115814689366,5,"success",NA
84,1084,1,"ec4eb27a1b0dc4aef15289699a23db33","constant_B",600,4,NA,NA,4,NA,NA,3.34319258153547,-189.15660158841,1.05128332361927,5,"success",NA
84,1084,1,"ec4eb27a1b0dc4aef15289699a23db33","constant_B",600,5,NA,NA,5,NA,NA,3.24858392860001,-188.331972236871,0.505942839358388,5,"success",NA
84,1084,1,"ec4eb27a1b0dc4aef15289699a23db33","constant_B",600,6,NA,NA,6,NA,NA,3.20620841576683,-189.023178315164,0.235358463340281,5,"success",NA
85,1085,1,"f306053231f91c40dca3c621e8419b61","constant_B",600,1,NA,NA,1,NA,NA,3.49275579541751,-214.407234382346,0.178595802664766,5,"success",NA
85,1085,1,"f306053231f91c40dca3c621e8419b61","constant_B",600,2,NA,NA,2,NA,NA,3.41068905499309,-213.74394956345,0.228722639030823,5,"success",NA
85,1085,1,"f306053231f91c40dca3c621e8419b61","constant_B",600,3,NA,NA,3,NA,NA,3.47013164656868,-213.117533223648,0.372272481547111,5,"success",NA
85,1085,1,"f306053231f91c40dca3c621e8419b61","constant_B",600,4,NA,NA,4,NA,NA,3.36372027450431,-214.491188777504,0.172780391708949,5,"success",NA
85,1085,1,"f306053231f91c40dca3c621e8419b61","constant_B",600,5,NA,NA,5,NA,NA,3.47473629892637,-213.880548203246,0.314819361738997,5,"success",NA
85,1085,1,"f306053231f91c40dca3c621e8419b61","constant_B",600,6,NA,NA,6,NA,NA,3.40292665918301,-214.069193847462,0.21751160735856,5,"success",NA
86,1086,1,"e89799bf4fcfc5e7d882e1a15e433b0c","constant_B",600,1,NA,NA,1,NA,NA,3.07148811867769,-154.546718512045,0.0729154250968854,5,"success",NA
86,1086,1,"e89799bf4fcfc5e7d882e1a15e433b0c","constant_B",600,2,NA,NA,2,NA,NA,3.05929459643743,-154.517193108214,0.0173693621436357,5,"success",NA
86,1086,1,"e89799bf4fcfc5e7d882e1a15e433b0c","constant_B",600,3,NA,NA,3,NA,NA,3.04919736400542,-154.535241425017,0.0583889357558866,5,"success",NA
86,1086,1,"e89799bf4fcfc5e7d882e1a15e433b0c","constant_B",600,4,NA,NA,4,NA,NA,3.11814897595378,-154.662233496363,0.0531086795450082,5,"success",NA
86,1086,1,"e89799bf4fcfc5e7d882e1a15e433b0c","constant_B",600,5,NA,NA,5,NA,NA,3.07285921800026,-154.534662934858,0.0516218685228218,5,"success",NA
86,1086,1,"e89799bf4fcfc5e7d882e1a15e433b0c","constant_B",600,6,NA,NA,6,NA,NA,3.0775399870503,-154.574465022047,0.0525858119238238,5,"success",NA
87,1087,1,"83d5cd04167b4c25b941369e1cd89c12","constant_B",600,1,NA,NA,1,NA,NA,3.83786978453703,-219.608642549261,0.217005165077068,5,"success",NA
87,1087,1,"83d5cd04167b4c25b941369e1cd89c12","constant_B",600,2,NA,NA,2,NA,NA,3.88652908547231,-219.799879924452,0.0963911096722089,5,"success",NA
87,1087,1,"83d5cd04167b4c25b941369e1cd89c12","constant_B",600,3,NA,NA,3,NA,NA,3.8149899418774,-219.510787196098,0.107241764487073,5,"success",NA
87,1087,1,"83d5cd04167b4c25b941369e1cd89c12","constant_B",600,4,NA,NA,4,NA,NA,3.82943016014033,-219.824716823684,0.0895593015927307,5,"success",NA
87,1087,1,"83d5cd04167b4c25b941369e1cd89c12","constant_B",600,5,NA,NA,5,NA,NA,3.85543011019431,-219.433395385519,0.291378725922103,5,"success",NA
87,1087,1,"83d5cd04167b4c25b941369e1cd89c12","constant_B",600,6,NA,NA,6,NA,NA,3.82291929058973,-219.42963068494,0.192964697299388,5,"success",NA
88,1088,1,"e68e6eddaef14b8f6833f1889cb09727","constant_B",600,1,NA,NA,1,NA,NA,3.65646819105337,-227.113718881309,0.869667867622306,5,"success",NA
88,1088,1,"e68e6eddaef14b8f6833f1889cb09727","constant_B",600,2,NA,NA,2,NA,NA,3.66793459417892,-227.42487055637,0.253599805973765,5,"success",NA
88,1088,1,"e68e6eddaef14b8f6833f1889cb09727","constant_B",600,3,NA,NA,3,NA,NA,3.69324587180716,-227.247451807207,0.352034849159328,5,"success",NA
88,1088,1,"e68e6eddaef14b8f6833f1889cb09727","constant_B",600,4,NA,NA,4,NA,NA,3.69289441336375,-226.443719960036,0.522115834287879,5,"success",NA
88,1088,1,"e68e6eddaef14b8f6833f1889cb09727","constant_B",600,5,NA,NA,5,NA,NA,3.64799786809162,-227.070779471189,0.347431024940549,5,"success",NA
88,1088,1,"e68e6eddaef14b8f6833f1889cb09727","constant_B",600,6,NA,NA,6,NA,NA,3.60936471155789,-227.996981064404,0.212383501291462,5,"success",NA
89,1089,1,"aa9cc98baf1a333684a7dcc3407aadc4","constant_B",600,1,NA,NA,1,NA,NA,3.4670002412663,-217.00479643972,0.290465318689734,5,"success",NA
89,1089,1,"aa9cc98baf1a333684a7dcc3407aadc4","constant_B",600,2,NA,NA,2,NA,NA,3.52402733514313,-217.963920450579,0.424005103748645,5,"success",NA
89,1089,1,"aa9cc98baf1a333684a7dcc3407aadc4","constant_B",600,3,NA,NA,3,NA,NA,3.53227946881,-217.173739174452,0.647365810287854,5,"success",NA
89,1089,1,"aa9cc98baf1a333684a7dcc3407aadc4","constant_B",600,4,NA,NA,4,NA,NA,3.53888787943672,-217.610243360757,0.644709355328351,5,"success",NA
89,1089,1,"aa9cc98baf1a333684a7dcc3407aadc4","constant_B",600,5,NA,NA,5,NA,NA,3.60160711945376,-217.903409141423,0.572473292566469,5,"success",NA
89,1089,1,"aa9cc98baf1a333684a7dcc3407aadc4","constant_B",600,6,NA,NA,6,NA,NA,3.62808188599221,-218.299458128235,0.715399845138305,5,"success",NA
90,1090,1,"3b62c1a3abbc8f8d77b3f0094d799c08","constant_B",600,1,NA,NA,1,NA,NA,4.20619996972257,-202.208665197166,0.149124718581967,5,"success",NA
90,1090,1,"3b62c1a3abbc8f8d77b3f0094d799c08","constant_B",600,2,NA,NA,2,NA,NA,4.20747781213158,-201.959975620264,0.131184025740119,5,"success",NA
90,1090,1,"3b62c1a3abbc8f8d77b3f0094d799c08","constant_B",600,3,NA,NA,3,NA,NA,4.3309697174182,-201.850906041067,0.150821262541079,5,"success",NA
90,1090,1,"3b62c1a3abbc8f8d77b3f0094d799c08","constant_B",600,4,NA,NA,4,NA,NA,4.23777187648673,-202.135200593802,0.393800169679955,5,"success",NA
90,1090,1,"3b62c1a3abbc8f8d77b3f0094d799c08","constant_B",600,5,NA,NA,5,NA,NA,4.22154406790037,-201.790266306735,0.315971698629012,5,"success",NA
90,1090,1,"3b62c1a3abbc8f8d77b3f0094d799c08","constant_B",600,6,NA,NA,6,NA,NA,4.18443021643441,-201.644738076741,0.286861888193344,5,"success",NA
91,1091,1,"ffb0df50d948dd9dad8db95b89578130","constant_B",600,1,NA,NA,1,NA,NA,3.60177666143053,-207.478528411223,0.634096406168497,5,"success",NA
91,1091,1,"ffb0df50d948dd9dad8db95b89578130","constant_B",600,2,NA,NA,2,NA,NA,3.63825129841775,-208.150536677034,0.417702452572671,5,"success",NA
91,1091,1,"ffb0df50d948dd9dad8db95b89578130","constant_B",600,3,NA,NA,3,NA,NA,3.72179262082459,-208.929298316666,0.499516848028547,5,"success",NA
91,1091,1,"ffb0df50d948dd9dad8db95b89578130","constant_B",600,4,NA,NA,4,NA,NA,3.53425596589133,-207.634447195851,0.301526157978936,5,"success",NA
91,1091,1,"ffb0df50d948dd9dad8db95b89578130","constant_B",600,5,NA,NA,5,NA,NA,3.57495319368077,-207.597038988013,0.317193589927,5,"success",NA
91,1091,1,"ffb0df50d948dd9dad8db95b89578130","constant_B",600,6,NA,NA,6,NA,NA,3.55068479548976,-206.993718138167,0.153838697651154,5,"success",NA
92,1092,2,"42c5e41b64f024125d08f483c49d5109","constant_B",600,1,NA,NA,1,NA,NA,3.29184426002165,-227.996999607874,1.45924432736039,5,"success",NA
92,1092,2,"42c5e41b64f024125d08f483c49d5109","constant_B",600,2,NA,NA,2,NA,NA,3.43713479049675,-228.677250376488,0.332250379870136,5,"success",NA
92,1092,2,"42c5e41b64f024125d08f483c49d5109","constant_B",600,3,NA,NA,3,NA,NA,3.57230801582512,-233.798590641754,0.46062498186503,5,"success",NA
92,1092,2,"42c5e41b64f024125d08f483c49d5109","constant_B",600,4,NA,NA,4,NA,NA,3.4809738613223,-228.152176446327,1.22229372817174,5,"success",NA
92,1092,2,"42c5e41b64f024125d08f483c49d5109","constant_B",600,5,NA,NA,5,NA,NA,3.56905899106661,-231.256733445117,0.684752315268525,5,"success",NA
92,1092,2,"42c5e41b64f024125d08f483c49d5109","constant_B",600,6,NA,NA,6,NA,NA,3.38703131069244,-230.985573935437,0.183805425440551,5,"success",NA
93,1093,1,"7866b869b011f99e5a6d626fd2b53319","constant_B",600,1,NA,NA,1,NA,NA,3.41440156337896,-212.879361754918,0.102219010960806,5,"success",NA
93,1093,1,"7866b869b011f99e5a6d626fd2b53319","constant_B",600,2,NA,NA,2,NA,NA,3.39505369161111,-212.298405687201,0.160750250088463,5,"success",NA
93,1093,1,"7866b869b011f99e5a6d626fd2b53319","constant_B",600,3,NA,NA,3,NA,NA,3.35526307338136,-212.808183208267,0.201732966742729,5,"success",NA
93,1093,1,"7866b869b011f99e5a6d626fd2b53319","constant_B",600,4,NA,NA,4,NA,NA,3.35629802904633,-213.122749797108,0.101963817794398,5,"success",NA
93,1093,1,"7866b869b011f99e5a6d626fd2b53319","constant_B",600,5,NA,NA,5,NA,NA,3.41625049640827,-213.170994282999,0.10595561148816,5,"success",NA
93,1093,1,"7866b869b011f99e5a6d626fd2b53319","constant_B",600,6,NA,NA,6,NA,NA,3.35199557658259,-212.973631476328,0.0901539217152215,5,"success",NA
94,1094,1,"cb6e4431d9ef11ffbb0c3c60fc93a658","constant_B",600,1,NA,NA,1,NA,NA,4.03260700345361,-236.930464487248,1.39388217099377,5,"success",NA
94,1094,1,"cb6e4431d9ef11ffbb0c3c60fc93a658","constant_B",600,2,NA,NA,2,NA,NA,3.86850872487485,-237.150340653504,0.737167264642892,5,"success",NA
94,1094,1,"cb6e4431d9ef11ffbb0c3c60fc93a658","constant_B",600,3,NA,NA,3,NA,NA,3.74513173609721,-235.317651875119,0.976962312444857,5,"success",NA
94,1094,1,"cb6e4431d9ef11ffbb0c3c60fc93a658","constant_B",600,4,NA,NA,4,NA,NA,3.89528752917885,-236.268670259272,1.015658289924,5,"success",NA
94,1094,1,"cb6e4431d9ef11ffbb0c3c60fc93a658","constant_B",600,5,NA,NA,5,NA,NA,3.77596077488901,-236.350380417488,0.248205920716208,5,"success",NA
94,1094,1,"cb6e4431d9ef11ffbb0c3c60fc93a658","constant_B",600,6,NA,NA,6,NA,NA,3.84854265281512,-237.122126421376,0.842367978946221,5,"success",NA
95,1095,1,"e2c94ae6df04e9da8177ab346fbd245e","constant_B",600,1,NA,NA,1,NA,NA,3.51687738748138,-202.727696043332,0.134416439304007,5,"success",NA
95,1095,1,"e2c94ae6df04e9da8177ab346fbd245e","constant_B",600,2,NA,NA,2,NA,NA,3.45420128217582,-202.959122287553,0.222156434458909,5,"success",NA
95,1095,1,"e2c94ae6df04e9da8177ab346fbd245e","constant_B",600,3,NA,NA,3,NA,NA,3.50182267710752,-202.89431927393,0.087294477551787,5,"success",NA
95,1095,1,"e2c94ae6df04e9da8177ab346fbd245e","constant_B",600,4,NA,NA,4,NA,NA,3.50864119769184,-202.944586147218,0.291445899214131,5,"success",NA
95,1095,1,"e2c94ae6df04e9da8177ab346fbd245e","constant_B",600,5,NA,NA,5,NA,NA,3.48722979726757,-202.644980583629,0.170030796606723,5,"success",NA
95,1095,1,"e2c94ae6df04e9da8177ab346fbd245e","constant_B",600,6,NA,NA,6,NA,NA,3.47917629865133,-203.012728446316,0.160602001825332,5,"success",NA
96,1096,1,"dce19abeba3755021094f84a48b227a7","constant_B",600,1,NA,NA,1,NA,NA,3.43461141250806,-217.581036736892,0.118332892153529,5,"success",NA
96,1096,1,"dce19abeba3755021094f84a48b227a7","constant_B",600,2,NA,NA,2,NA,NA,3.65297268445697,-216.479759754557,0.901284149590691,5,"success",NA
96,1096,1,"dce19abeba3755021094f84a48b227a7","constant_B",600,3,NA,NA,3,NA,NA,3.68399936694628,-215.556745263998,1.28643876683222,5,"success",NA
96,1096,1,"dce19abeba3755021094f84a48b227a7","constant_B",600,4,NA,NA,4,NA,NA,3.55023945337835,-216.674675451511,0.391068052957923,5,"success",NA
96,1096,1,"dce19abeba3755021094f84a48b227a7","constant_B",600,5,NA,NA,5,NA,NA,3.61866509068098,-216.864318674576,0.42899499946373,5,"success",NA
96,1096,1,"dce19abeba3755021094f84a48b227a7","constant_B",600,6,NA,NA,6,NA,NA,3.59994789717858,-215.876951612907,0.201533151740204,5,"success",NA
97,1097,1,"5f10705eaab893b924c7745af7cbddc2","constant_B",600,1,NA,NA,1,NA,NA,3.80990071991496,-217.615826985958,0.197602639241887,5,"success",NA
97,1097,1,"5f10705eaab893b924c7745af7cbddc2","constant_B",600,2,NA,NA,2,NA,NA,3.77638995522265,-217.623315347705,0.439829537612227,5,"success",NA
97,1097,1,"5f10705eaab893b924c7745af7cbddc2","constant_B",600,3,NA,NA,3,NA,NA,3.73510305810802,-218.293827014298,0.169512966541176,5,"success",NA
97,1097,1,"5f10705eaab893b924c7745af7cbddc2","constant_B",600,4,NA,NA,4,NA,NA,3.81128178282759,-218.071203127271,0.255470735706516,5,"success",NA
97,1097,1,"5f10705eaab893b924c7745af7cbddc2","constant_B",600,5,NA,NA,5,NA,NA,3.81538683133996,-217.461671995935,0.345104988759272,5,"success",NA
97,1097,1,"5f10705eaab893b924c7745af7cbddc2","constant_B",600,6,NA,NA,6,NA,NA,3.74852968329444,-217.477479348713,0.405763709434957,5,"success",NA
98,1098,1,"a0c73b07405f66c422d099e5a3c08c54","constant_B",600,1,NA,NA,1,NA,NA,3.15243103967035,-199.960975444721,0.19110269532936,5,"success",NA
98,1098,1,"a0c73b07405f66c422d099e5a3c08c54","constant_B",600,2,NA,NA,2,NA,NA,3.26579689719411,-199.587660008326,0.332826846636499,5,"success",NA
98,1098,1,"a0c73b07405f66c422d099e5a3c08c54","constant_B",600,3,NA,NA,3,NA,NA,3.14768543181205,-199.849484102424,0.214004122807539,5,"success",NA
98,1098,1,"a0c73b07405f66c422d099e5a3c08c54","constant_B",600,4,NA,NA,4,NA,NA,3.3187454419535,-200.504261900255,0.320574592414827,5,"success",NA
98,1098,1,"a0c73b07405f66c422d099e5a3c08c54","constant_B",600,5,NA,NA,5,NA,NA,3.30083881427622,-200.133877118689,0.27728788711703,5,"success",NA
98,1098,1,"a0c73b07405f66c422d099e5a3c08c54","constant_B",600,6,NA,NA,6,NA,NA,3.2464748459863,-199.836483104481,0.252738895068538,5,"success",NA
99,1099,1,"9d985583339f37fbacb7140d4222662d","constant_B",600,1,NA,NA,1,NA,NA,3.28152484937683,-200.561009150376,0.130252417757609,5,"success",NA
99,1099,1,"9d985583339f37fbacb7140d4222662d","constant_B",600,2,NA,NA,2,NA,NA,3.30819029972884,-200.370753812067,0.0907068124297599,5,"success",NA
99,1099,1,"9d985583339f37fbacb7140d4222662d","constant_B",600,3,NA,NA,3,NA,NA,3.29575674045237,-200.79540778294,0.0293185042719348,5,"success",NA
99,1099,1,"9d985583339f37fbacb7140d4222662d","constant_B",600,4,NA,NA,4,NA,NA,3.36281572849347,-200.35083246096,0.182260463505953,5,"success",NA
99,1099,1,"9d985583339f37fbacb7140d4222662d","constant_B",600,5,NA,NA,5,NA,NA,3.39965856322702,-201.083056908285,0.296190751583684,5,"success",NA
99,1099,1,"9d985583339f37fbacb7140d4222662d","constant_B",600,6,NA,NA,6,NA,NA,3.27873710428772,-200.631148349204,0.152433699484289,5,"success",NA
100,1100,1,"8ea86fffc296b32f99e63ed723d89d90","constant_B",600,1,NA,NA,1,NA,NA,4.27360320079773,-204.589132863627,0.151467710240717,5,"success",NA
100,1100,1,"8ea86fffc296b32f99e63ed723d89d90","constant_B",600,2,NA,NA,2,NA,NA,4.34554483933557,-204.033559785321,0.382802393247038,5,"success",NA
100,1100,1,"8ea86fffc296b32f99e63ed723d89d90","constant_B",600,3,NA,NA,3,NA,NA,4.30130160415351,-204.489270036642,0.193146053740673,5,"success",NA
100,1100,1,"8ea86fffc296b32f99e63ed723d89d90","constant_B",600,4,NA,NA,4,NA,NA,4.30477289982597,-204.370874649841,0.0740025967387115,5,"success",NA
100,1100,1,"8ea86fffc296b32f99e63ed723d89d90","constant_B",600,5,NA,NA,5,NA,NA,4.32165715133973,-204.475396778651,0.180042698128997,5,"success",NA
100,1100,1,"8ea86fffc296b32f99e63ed723d89d90","constant_B",600,6,NA,NA,6,NA,NA,4.31772509789609,-204.508575099168,0.117304892368803,5,"success",NA
101,1101,1,"51fea122ace66c28fcf6227076a2210d","constant_B",600,1,NA,NA,1,NA,NA,3.53121291928196,-204.123845016068,0.2345237217727,5,"success",NA
101,1101,1,"51fea122ace66c28fcf6227076a2210d","constant_B",600,2,NA,NA,2,NA,NA,3.43745278979052,-202.894498172133,0.244252029014739,5,"success",NA
101,1101,1,"51fea122ace66c28fcf6227076a2210d","constant_B",600,3,NA,NA,3,NA,NA,3.46593320606544,-202.190438806072,0.660430430403356,5,"success",NA
101,1101,1,"51fea122ace66c28fcf6227076a2210d","constant_B",600,4,NA,NA,4,NA,NA,3.43881279246463,-202.587241362471,0.202563522022104,5,"success",NA
101,1101,1,"51fea122ace66c28fcf6227076a2210d","constant_B",600,5,NA,NA,5,NA,NA,3.39803460196628,-202.358820876792,0.218759078774678,5,"success",NA
101,1101,1,"51fea122ace66c28fcf6227076a2210d","constant_B",600,6,NA,NA,6,NA,NA,3.46586796964066,-202.167842621541,0.417450173563953,5,"success",NA
102,1102,2,"87466aaae46506b8e351c34782985403","constant_B",600,1,NA,NA,1,NA,NA,2.90735859584758,-139.230349622988,0.0151720520349053,5,"success",NA
102,1102,2,"87466aaae46506b8e351c34782985403","constant_B",600,2,NA,NA,2,NA,NA,2.91850818499276,-139.200766383456,0.015491068536923,5,"success",NA
102,1102,2,"87466aaae46506b8e351c34782985403","constant_B",600,3,NA,NA,3,NA,NA,2.92740795324513,-139.215897482518,0.0248953778859737,5,"success",NA
102,1102,2,"87466aaae46506b8e351c34782985403","constant_B",600,4,NA,NA,4,NA,NA,2.93067671037337,-139.226340175669,0.00944428872468066,5,"success",NA
102,1102,2,"87466aaae46506b8e351c34782985403","constant_B",600,5,NA,NA,5,NA,NA,2.91436625696924,-139.205930491615,0.0189429245982014,5,"success",NA
102,1102,2,"87466aaae46506b8e351c34782985403","constant_B",600,6,NA,NA,6,NA,NA,2.93700289539227,-139.202779728981,0.00882125783372487,5,"success",NA
103,1103,1,"e898b26388bd31312b334e141687631d","constant_B",600,1,NA,NA,1,NA,NA,3.65586262653474,-216.013963993733,0.331423824055648,5,"success",NA
103,1103,1,"e898b26388bd31312b334e141687631d","constant_B",600,2,NA,NA,2,NA,NA,3.66513833340993,-214.384715286132,0.919329589887559,5,"success",NA
103,1103,1,"e898b26388bd31312b334e141687631d","constant_B",600,3,NA,NA,3,NA,NA,3.63625780477369,-215.695630509798,0.233685761227457,5,"success",NA
103,1103,1,"e898b26388bd31312b334e141687631d","constant_B",600,4,NA,NA,4,NA,NA,3.64971190134047,-214.944785652543,0.204995504529034,5,"success",NA
103,1103,1,"e898b26388bd31312b334e141687631d","constant_B",600,5,NA,NA,5,NA,NA,3.69090682358026,-215.826787284829,0.481096200453327,5,"success",NA
103,1103,1,"e898b26388bd31312b334e141687631d","constant_B",600,6,NA,NA,6,NA,NA,3.67724430689195,-215.590834194271,0.410004817797524,5,"success",NA
104,1104,1,"f7b481c3a4568173c9a99c1b4d8c5521","constant_B",600,1,NA,NA,1,NA,NA,3.40604895122199,-205.574827935812,0.515588613578925,5,"success",NA
104,1104,1,"f7b481c3a4568173c9a99c1b4d8c5521","constant_B",600,2,NA,NA,2,NA,NA,3.47196522418573,-206.430270821628,0.224235609327664,5,"success",NA
104,1104,1,"f7b481c3a4568173c9a99c1b4d8c5521","constant_B",600,3,NA,NA,3,NA,NA,3.58494540780003,-206.889372423061,0.464230890091629,5,"success",NA
104,1104,1,"f7b481c3a4568173c9a99c1b4d8c5521","constant_B",600,4,NA,NA,4,NA,NA,3.50128723349962,-205.882590155239,0.672870923161451,5,"success",NA
104,1104,1,"f7b481c3a4568173c9a99c1b4d8c5521","constant_B",600,5,NA,NA,5,NA,NA,3.58834875302343,-205.668263846847,0.467568724056171,5,"success",NA
104,1104,1,"f7b481c3a4568173c9a99c1b4d8c5521","constant_B",600,6,NA,NA,6,NA,NA,3.45991940210637,-205.010082415584,0.672226883382465,5,"success",NA
105,1105,1,"fda815e14a2797f663c51a8c3fc66eeb","constant_B",600,1,NA,NA,1,NA,NA,3.95844129482703,-223.399312306978,0.444459841067303,5,"success",NA
105,1105,1,"fda815e14a2797f663c51a8c3fc66eeb","constant_B",600,2,NA,NA,2,NA,NA,4.01848243710779,-223.634458783322,0.598242691431544,5,"success",NA
105,1105,1,"fda815e14a2797f663c51a8c3fc66eeb","constant_B",600,3,NA,NA,3,NA,NA,4.00543938221794,-222.719029235672,0.978322108444649,5,"success",NA
105,1105,1,"fda815e14a2797f663c51a8c3fc66eeb","constant_B",600,4,NA,NA,4,NA,NA,3.87893485300932,-224.038593605038,0.937834333471902,5,"success",NA
105,1105,1,"fda815e14a2797f663c51a8c3fc66eeb","constant_B",600,5,NA,NA,5,NA,NA,3.99704237412916,-222.508811079218,0.292886460981195,5,"success",NA
105,1105,1,"fda815e14a2797f663c51a8c3fc66eeb","constant_B",600,6,NA,NA,6,NA,NA,4.15490175592728,-223.918008142728,0.357750444618707,5,"success",NA
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","constant_B",600,1,NA,NA,1,NA,NA,3.98171045697868,-222.342232003865,1.0733279673974,5,"success",NA
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","constant_B",600,2,NA,NA,2,NA,NA,3.83014720016055,-221.997213287553,0.617525664522719,5,"success",NA
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","constant_B",600,3,NA,NA,3,NA,NA,3.97133159725383,-221.982074472081,0.403638947109855,5,"success",NA
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","constant_B",600,4,NA,NA,4,NA,NA,3.89034325064702,-221.615992887645,1.33044059465217,5,"success",NA
